Filename	softwood-50Kmin_1
Instrument name	0650-0369 (192.168.1.2)
Operator	ca527
rundate	1/8/2023
Sample name	softwood-50Kmin_1
proceduresegments	Select Gas: Gas 1 ; Ramp 10.00 °C/min to 110.00 °C; Isothermal 30.0 min; Ramp 50.00 °C/min to 900.00 °C; Isothermal 30.0 min; Select Gas: Gas 2 ; Ramp 10.00 °C/min to 950.00 °C; Isothermal 10.0 min; Data Off ; Equilibrate 30.00 °C
[step]
Ramp 10.00 °C/min to 110.00 °C
Time	Temperature	Weight	Weight	Heat Flow
min	°C	%	mg	mW
0.003		99.9970	5.2782	
0.012		99.9979	5.2782	
0.020		100.0017	5.2784	
0.028		100.0070	5.2787	
0.037		100.0133	5.2790	
0.045	20.07	100.0204	5.2794	-22.945
0.053	20.07	100.0281	5.2798	-22.946
0.062	20.07	100.0362	5.2803	-22.947
0.070	20.06	100.0446	5.2807	-22.949
0.078	20.06	100.0529	5.2811	-22.951
0.087	20.05	100.0593	5.2815	-22.953
0.095	20.05	100.0624	5.2816	-22.955
0.103	20.05	100.0635	5.2817	-22.957
0.112	20.04	100.0637	5.2817	-22.960
0.120	20.04	100.0635	5.2817	-22.963
0.128	20.04	100.0629	5.2817	-22.967
0.137	20.04	100.0621	5.2816	-22.971
0.145	20.03	100.0610	5.2816	-22.975
0.153	20.03	100.0597	5.2815	-22.980
0.162	20.03	100.0581	5.2814	-22.985
0.170	20.03	100.0564	5.2813	-22.991
0.178	20.02	100.0545	5.2812	-22.997
0.187	20.02	100.0523	5.2811	-23.004
0.195	20.02	100.0500	5.2810	-23.010
0.203	20.02	100.0474	5.2809	-23.018
0.212	20.02	100.0447	5.2807	-23.026
0.220	20.02	100.0417	5.2806	-23.036
0.228	20.02	100.0386	5.2804	-23.046
0.237	20.01	100.0352	5.2802	-23.058
0.245	20.01	100.0316	5.2800	-23.071
0.253	20.01	100.0277	5.2798	-23.087
0.262	20.01	100.0236	5.2796	-23.104
0.270	20.02	100.0192	5.2794	-23.121
0.278	20.02	100.0145	5.2791	-23.138
0.287	20.02	100.0095	5.2789	-23.154
0.295	20.02	100.0043	5.2786	-23.172
0.303	20.03	99.9987	5.2783	-23.189
0.312	20.03	99.9929	5.2780	-23.207
0.320	20.03	99.9869	5.2777	-23.225
0.328	20.04	99.9806	5.2773	-23.244
0.337	20.05	99.9741	5.2770	-23.262
0.345	20.05	99.9675	5.2766	-23.279
0.353	20.06	99.9607	5.2763	-23.296
0.362	20.07	99.9537	5.2759	-23.314
0.370	20.08	99.9466	5.2755	-23.334
0.378	20.08	99.9394	5.2751	-23.354
0.387	20.09	99.9321	5.2748	-23.375
0.395	20.10	99.9246	5.2744	-23.395
0.403	20.11	99.9171	5.2740	-23.415
0.412	20.13	99.9096	5.2736	-23.436
0.420	20.14	99.9020	5.2732	-23.458
0.428	20.15	99.8944	5.2728	-23.481
0.437	20.16	99.8867	5.2724	-23.505
0.445	20.18	99.8790	5.2720	-23.529
0.453	20.19	99.8713	5.2716	-23.554
0.462	20.21	99.8636	5.2711	-23.579
0.470	20.23	99.8559	5.2707	-23.604
0.478	20.24	99.8482	5.2703	-23.629
0.487	20.26	99.8404	5.2699	-23.656
0.495	20.28	99.8327	5.2695	-23.682
0.503	20.30	99.8249	5.2691	-23.708
0.512	20.32	99.8172	5.2687	-23.735
0.520	20.34	99.8095	5.2683	-23.763
0.528	20.36	99.8018	5.2679	-23.790
0.537	20.39	99.7941	5.2675	-23.819
0.545	20.41	99.7864	5.2671	-23.847
0.553	20.43	99.7788	5.2667	-23.875
0.562	20.46	99.7712	5.2663	-23.904
0.570	20.48	99.7636	5.2659	-23.933
0.578	20.51	99.7561	5.2655	-23.964
0.587	20.54	99.7487	5.2651	-23.994
0.595	20.56	99.7413	5.2647	-24.025
0.603	20.59	99.7339	5.2643	-24.055
0.612	20.62	99.7267	5.2639	-24.085
0.620	20.65	99.7195	5.2635	-24.115
0.628	20.68	99.7124	5.2632	-24.149
0.637	20.72	99.7055	5.2628	-24.183
0.645	20.75	99.6986	5.2624	-24.217
0.653	20.78	99.6918	5.2621	-24.251
0.662	20.81	99.6851	5.2617	-24.286
0.670	20.85	99.6785	5.2614	-24.322
0.678	20.88	99.6720	5.2610	-24.357
0.687	20.92	99.6656	5.2607	-24.393
0.695	20.96	99.6594	5.2604	-24.430
0.703	21.00	99.6532	5.2600	-24.468
0.712	21.03	99.6472	5.2597	-24.506
0.720	21.07	99.6414	5.2594	-24.544
0.728	21.11	99.6356	5.2591	-24.581
0.737	21.15	99.6301	5.2588	-24.619
0.745	21.20	99.6247	5.2585	-24.656
0.753	21.24	99.6194	5.2583	-24.694
0.762	21.28	99.6143	5.2580	-24.732
0.770	21.33	99.6093	5.2577	-24.771
0.778	21.37	99.6046	5.2575	-24.809
0.787	21.42	99.5999	5.2572	-24.846
0.795	21.46	99.5955	5.2570	-24.883
0.803	21.51	99.5911	5.2568	-24.920
0.812	21.56	99.5870	5.2565	-24.957
0.820	21.61	99.5829	5.2563	-24.993
0.828	21.65	99.5791	5.2561	-25.028
0.837	21.70	99.5753	5.2559	-25.064
0.845	21.75	99.5718	5.2557	-25.098
0.853	21.81	99.5683	5.2556	-25.132
0.862	21.86	99.5651	5.2554	-25.166
0.870	21.91	99.5619	5.2552	-25.200
0.878	21.97	99.5589	5.2551	-25.232
0.887	22.02	99.5560	5.2549	-25.265
0.895	22.08	99.5533	5.2548	-25.296
0.903	22.13	99.5507	5.2546	-25.326
0.912	22.19	99.5481	5.2545	-25.354
0.920	22.25	99.5457	5.2544	-25.382
0.928	22.31	99.5434	5.2542	-25.409
0.937	22.37	99.5411	5.2541	-25.435
0.945	22.43	99.5390	5.2540	-25.459
0.953	22.49	99.5369	5.2539	-25.483
0.962	22.55	99.5349	5.2538	-25.505
0.970	22.61	99.5329	5.2537	-25.526
0.978	22.67	99.5310	5.2536	-25.546
0.987	22.74	99.5292	5.2535	-25.566
0.995	22.80	99.5274	5.2534	-25.585
1.003	22.86	99.5256	5.2533	-25.603
1.012	22.93	99.5239	5.2532	-25.621
1.020	23.00	99.5222	5.2531	-25.636
1.028	23.06	99.5205	5.2530	-25.650
1.037	23.13	99.5189	5.2530	-25.664
1.045	23.20	99.5172	5.2529	-25.676
1.053	23.27	99.5156	5.2528	-25.688
1.062	23.34	99.5139	5.2527	-25.697
1.070	23.41	99.5122	5.2526	-25.706
1.078	23.48	99.5106	5.2525	-25.715
1.087	23.55	99.5089	5.2524	-25.721
1.095	23.63	99.5072	5.2523	-25.727
1.103	23.70	99.5055	5.2522	-25.733
1.112	23.77	99.5038	5.2522	-25.738
1.120	23.85	99.5020	5.2521	-25.742
1.128	23.92	99.5003	5.2520	-25.746
