Filename	CLSOx10_4
Instrument name	5500-0018 (192.168.1.3)
Operator	mp933
rundate	10/6/2022
Sample name	CLSOx10_4
proceduresegments	Select Gas: Gas 2 ; Mass Flow  25.00 mL/min; Ramp 10.00 °C/min to 110.00 °C; Isothermal 30.0 min; Ramp 10.00 °C/min to 950.00 °C; Isothermal 10.0 min; Data Off ; Equilibrate 40.00 °C
[step]
Ramp 10.00 °C/min to 110.00 °C
Time	Temperature	Weight	Weight
min	°C	%	mg
0.003	20.52	97.0204	5.6956
0.012	20.52	95.9783	5.6344
0.020	20.51	95.9346	5.6318
0.028	20.51	95.9122	5.6305
0.037	20.51	95.8943	5.6294
0.045	20.51	95.9498	5.6327
0.053	20.51	95.9512	5.6328
0.062	20.51	95.8938	5.6294
0.070	20.51	95.9250	5.6312
0.078	20.51	95.9631	5.6335
0.087	20.51	95.9215	5.6310
0.095	20.51	95.9069	5.6302
0.103	20.51	95.9603	5.6333
0.112	20.51	95.9418	5.6322
0.120	20.51	95.9367	5.6319
0.128	20.51	95.9602	5.6333
0.137	20.50	95.9558	5.6331
0.145	20.50	95.9495	5.6327
0.153	20.50	95.9398	5.6321
0.162	20.50	95.9435	5.6323
0.170	20.50	95.9404	5.6322
0.178	20.50	95.9396	5.6321
0.187	20.50	95.9396	5.6321
0.195	20.50	95.9448	5.6324
0.203	20.50	95.9463	5.6325
0.212	20.50	95.9464	5.6325
0.220	20.50	95.9497	5.6327
0.228	20.50	95.9514	5.6328
0.237	20.50	95.9513	5.6328
0.245	20.50	95.9518	5.6328
0.253	20.50	95.9525	5.6329
0.262	20.51	95.9512	5.6328
0.270	20.51	95.9499	5.6327
0.278	20.51	95.9492	5.6327
0.287	20.51	95.9479	5.6326
0.295	20.51	95.9462	5.6325
0.303	20.51	95.9448	5.6324
0.312	20.51	95.9437	5.6323
0.320	20.52	95.9422	5.6323
0.328	20.52	95.9406	5.6322
0.337	20.52	95.9393	5.6321
0.345	20.53	95.9380	5.6320
0.353	20.54	95.9367	5.6319
0.362	20.54	95.9353	5.6319
0.370	20.55	95.9341	5.6318
0.378	20.57	95.9330	5.6317
0.387	20.58	95.9318	5.6316
0.395	20.59	95.9305	5.6316
0.403	20.61	95.9296	5.6315
0.412	20.63	95.9284	5.6315
0.420	20.66	95.9270	5.6314
0.428	20.68	95.9260	5.6313
0.437	20.71	95.9250	5.6312
0.445	20.74	95.9233	5.6312
0.453	20.77	95.9218	5.6311
0.462	20.81	95.9205	5.6310
0.470	20.85	95.9188	5.6309
0.478	20.89	95.9170	5.6308
0.487	20.93	95.9155	5.6307
0.495	20.98	95.9139	5.6306
0.503	21.03	95.9120	5.6305
0.512	21.08	95.9101	5.6304
0.520	21.13	95.9083	5.6303
0.528	21.19	95.9064	5.6302
0.537	21.25	95.9041	5.6300
0.545	21.31	95.9019	5.6299
0.553	21.37	95.8997	5.6298
0.562	21.43	95.8974	5.6296
0.570	21.50	95.8948	5.6295
0.578	21.56	95.8921	5.6293
0.587	21.63	95.8897	5.6292
0.595	21.70	95.8870	5.6290
0.603	21.77	95.8840	5.6288
0.612	21.84	95.8814	5.6287
0.620	21.92	95.8787	5.6285
0.628	21.99	95.8757	5.6284
0.637	22.06	95.8728	5.6282
0.645	22.14	95.8702	5.6280
0.653	22.22	95.8672	5.6279
0.662	22.29	95.8640	5.6277
0.670	22.37	95.8610	5.6275
0.678	22.45	95.8579	5.6273
0.687	22.53	95.8545	5.6271
0.695	22.60	95.8512	5.6269
0.703	22.68	95.8482	5.6267
0.712	22.76	95.8449	5.6265
0.720	22.84	95.8415	5.6263
0.728	22.92	95.8380	5.6261
0.737	23.00	95.8347	5.6259
0.745	23.08	95.8313	5.6257
0.753	23.16	95.8278	5.6255
0.762	23.24	95.8244	5.6253
0.770	23.32	95.8211	5.6252
0.778	23.41	95.8177	5.6249
0.787	23.49	95.8141	5.6247
0.795	23.57	95.8108	5.6245
0.803	23.65	95.8075	5.6244
0.812	23.74	95.8039	5.6241
0.820	23.82	95.8003	5.6239
0.828	23.90	95.7969	5.6237
0.837	23.98	95.7932	5.6235
0.845	24.07	95.7893	5.6233
0.853	24.15	95.7858	5.6231
0.862	24.23	95.7822	5.6229
0.870	24.31	95.7783	5.6226
0.878	24.40	95.7746	5.6224
0.887	24.48	95.7711	5.6222
0.895	24.56	95.7673	5.6220
0.903	24.64	95.7634	5.6218
0.912	24.73	95.7599	5.6216
0.920	24.81	95.7562	5.6213
0.928	24.89	95.7524	5.6211
0.937	24.98	95.7487	5.6209
0.945	25.06	95.7450	5.6207
0.953	25.14	95.7412	5.6205
0.962	25.22	95.7373	5.6202
0.970	25.31	95.7335	5.6200
0.978	25.39	95.7298	5.6198
0.987	25.47	95.7259	5.6196
0.995	25.56	95.7219	5.6193
1.003	25.64	95.7180	5.6191
1.012	25.72	95.7142	5.6189
1.020	25.81	95.7103	5.6186
1.028	25.89	95.7064	5.6184
1.037	25.98	95.7027	5.6182
1.045	26.06	95.6988	5.6180
1.053	26.14	95.6946	5.6177
1.062	26.23	95.6907	5.6175
1.070	26.31	95.6868	5.6173
1.078	26.40	95.6827	5.6170
1.087	26.48	95.6787	5.6168
1.095	26.57	95.6748	5.6166
1.103	26.65	95.6708	5.6163
1.112	26.74	95.6667	5.6161
1.120	26.82	95.6626	5.6158
1.128	26.91	95.6585	5.6156
1.137	26.99	95.6544	5.6154
1.145	27.08	95.6503	5.6151
1.153	27.17	95.6461	5.6149
1.162	27.25	95.6419	5.6146
1.170	27.34	95.6377	5.6144
1.178	27.42	95.6335	5.6141
1.187	27.51	95.6292	5.6139
1.195	27.60	95.6250	5.6136
1.203	27.68	95.6208	5.6134
1.212	27.77	95.6165	5.6131
1.220	27.85	95.6122	5.6129
1.228	27.94	95.6076	5.6126
1.237	28.03	95.6030	5.6123
1.245	28.11	95.5987	5.6121
1.253	28.20	95.5944	5.6118
1.262	28.29	95.5899	5.6116
1.270	28.37	95.5855	5.6113
1.278	28.46	95.5812	5.6111
1.287	28.55	95.5768	5.6108
1.295	28.63	95.5723	5.6105
1.303	28.72	95.5678	5.6103
1.312	28.80	95.5634	5.6100
1.320	28.89	95.5588	5.6098
1.328	28.98	95.5542	5.6095
1.337	29.06	95.5497	5.6092
1.345	29.15	95.5451	5.6089
1.353	29.24	95.5406	5.6087
1.362	29.32	95.5360	5.6084
1.370	29.41	95.5315	5.6081
1.378	29.49	95.5269	5.6079
1.387	29.58	95.5222	5.6076
1.395	29.67	95.5176	5.6073
1.403	29.75	95.5131	5.6071
1.412	29.84	95.5085	5.6068
1.420	29.92	95.5039	5.6065
1.428	30.01	95.4995	5.6063
1.437	30.09	95.4950	5.6060
1.445	30.18	95.4904	5.6057
1.453	30.27	95.4859	5.6055
1.462	30.35	95.4813	5.6052
1.470	30.44	95.4765	5.6049
1.478	30.52	95.4717	5.6046
1.487	30.61	95.4671	5.6044
1.495	30.69	95.4625	5.6041
1.503	30.78	95.4577	5.6038
1.512	30.87	95.4528	5.6035
1.520	30.95	95.4479	5.6032
1.528	31.04	95.4431	5.6030
1.537	31.12	95.4383	5.6027
1.545	31.21	95.4336	5.6024
1.553	31.29	95.4290	5.6021
1.562	31.38	95.4242	5.6018
1.570	31.46	95.4192	5.6016
1.578	31.55	95.4144	5.6013
1.587	31.63	95.4096	5.6010
1.595	31.72	95.4048	5.6007
1.603	31.81	95.3999	5.6004
1.612	31.89	95.3951	5.6001
1.620	31.98	95.3902	5.5999
1.628	32.06	95.3852	5.5996
1.637	32.15	95.3804	5.5993
1.645	32.23	95.3756	5.5990
1.653	32.32	95.3707	5.5987
1.662	32.40	95.3659	5.5984
1.670	32.49	95.3613	5.5982
1.678	32.57	95.3565	5.5979
1.687	32.66	95.3516	5.5976
1.695	32.75	95.3467	5.5973
1.703	32.83	95.3420	5.5970
1.712	32.92	95.3371	5.5967
1.720	33.00	95.3323	5.5965
1.728	33.09	95.3276	5.5962
1.737	33.17	95.3228	5.5959
1.745	33.26	95.3179	5.5956
1.753	33.34	95.3131	5.5953
1.762	33.43	95.3084	5.5951
1.770	33.51	95.3036	5.5948
1.778	33.60	95.2987	5.5945
1.787	33.68	95.2939	5.5942
1.795	33.77	95.2889	5.5939
1.803	33.86	95.2840	5.5936
1.812	33.94	95.2790	5.5933
1.820	34.03	95.2741	5.5930
1.828	34.11	95.2694	5.5928
1.837	34.20	95.2644	5.5925
1.845	34.28	95.2594	5.5922
1.853	34.37	95.2544	5.5919
1.862	34.45	95.2494	5.5916
1.870	34.54	95.2444	5.5913
1.878	34.62	95.2393	5.5910
1.887	34.71	95.2343	5.5907
1.895	34.79	95.2293	5.5904
1.903	34.88	95.2242	5.5901
1.912	34.96	95.2192	5.5898
1.920	35.05	95.2143	5.5895
1.928	35.13	95.2093	5.5892
1.937	35.22	95.2043	5.5889
1.945	35.30	95.1993	5.5886
1.953	35.39	95.1943	5.5884
1.962	35.48	95.1892	5.5881
1.970	35.56	95.1841	5.5878
1.978	35.65	95.1792	5.5875
1.987	35.73	95.1740	5.5872
1.995	35.82	95.1689	5.5869
2.003	35.90	95.1640	5.5866
2.012	35.99	95.1589	5.5863
2.020	36.07	95.1538	5.5860
2.028	36.16	95.1487	5.5857
2.037	36.24	95.1437	5.5854
2.045	36.33	95.1387	5.5851
2.053	36.41	95.1336	5.5848
2.062	36.50	95.1286	5.5845
2.070	36.58	95.1236	5.5842
2.078	36.67	95.1185	5.5839
2.087	36.76	95.1133	5.5836
2.095	36.84	95.1082	5.5833
2.103	36.93	95.1030	5.5830
2.112	37.01	95.0980	5.5827
2.120	37.10	95.0929	5.5824
2.128	37.18	95.0879	5.5821
2.137	37.27	95.0829	5.5818
2.145	37.35	95.0778	5.5815
2.153	37.44	95.0726	5.5812
2.162	37.52	95.0675	5.5809
2.170	37.61	95.0623	5.5806
2.178	37.69	95.0571	5.5803
2.187	37.78	95.0520	5.5800
2.195	37.86	95.0469	5.5797
2.203	37.95	95.0418	5.5794
2.212	38.03	95.0366	5.5791
2.220	38.12	95.0316	5.5788
2.228	38.20	95.0265	5.5785
2.237	38.29	95.0213	5.5782
2.245	38.37	95.0163	5.5779
2.253	38.46	95.0112	5.5776
2.262	38.54	95.0061	5.5773
2.270	38.63	95.0011	5.5770
2.278	38.71	94.9960	5.5767
2.287	38.80	94.9910	5.5764
2.295	38.88	94.9859	5.5761
2.303	38.96	94.9810	5.5758
2.312	39.05	94.9760	5.5755
2.320	39.13	94.9709	5.5752
2.328	39.22	94.9659	5.5749
2.337	39.30	94.9609	5.5747
2.345	39.39	94.9557	5.5743
2.353	39.47	94.9507	5.5741
2.362	39.56	94.9457	5.5738
2.370	39.64	94.9406	5.5735
2.378	39.73	94.9355	5.5732
2.387	39.81	94.9304	5.5729
2.395	39.90	94.9253	5.5726
2.403	39.98	94.9202	5.5723
2.412	40.06	94.9150	5.5720
2.420	40.15	94.9099	5.5717
2.428	40.23	94.9049	5.5714
2.437	40.32	94.9000	5.5711
2.445	40.40	94.8950	5.5708
2.453	40.49	94.8900	5.5705
2.462	40.57	94.8851	5.5702
2.470	40.66	94.8800	5.5699
2.478	40.74	94.8748	5.5696
2.487	40.82	94.8698	5.5693
2.495	40.91	94.8648	5.5690
2.503	40.99	94.8597	5.5687
2.512	41.08	94.8548	5.5684
2.520	41.16	94.8497	5.5681
2.528	41.25	94.8447	5.5678
2.537	41.33	94.8397	5.5675
2.545	41.41	94.8347	5.5672
2.553	41.50	94.8297	5.5670
2.562	41.58	94.8247	5.5667
2.570	41.67	94.8196	5.5664
2.578	41.75	94.8146	5.5661
2.587	41.84	94.8096	5.5658
2.595	41.92	94.8046	5.5655
2.603	42.01	94.7996	5.5652
2.612	42.09	94.7946	5.5649
2.620	42.17	94.7896	5.5646
2.628	42.26	94.7847	5.5643
2.637	42.34	94.7797	5.5640
2.645	42.43	94.7747	5.5637
2.653	42.51	94.7698	5.5634
2.662	42.60	94.7647	5.5631
2.670	42.68	94.7597	5.5628
2.678	42.76	94.7547	5.5625
2.687	42.85	94.7496	5.5622
2.695	42.93	94.7447	5.5620
2.703	43.02	94.7398	5.5617
2.712	43.10	94.7348	5.5614
2.720	43.19	94.7298	5.5611
2.728	43.27	94.7249	5.5608
2.737	43.35	94.7200	5.5605
2.745	43.44	94.7151	5.5602
2.753	43.52	94.7103	5.5599
2.762	43.61	94.7054	5.5597
2.770	43.69	94.7004	5.5594
2.778	43.77	94.6955	5.5591
2.787	43.86	94.6905	5.5588
2.795	43.94	94.6856	5.5585
2.803	44.03	94.6807	5.5582
2.812	44.11	94.6758	5.5579
2.820	44.20	94.6708	5.5576
2.828	44.28	94.6659	5.5573
2.837	44.36	94.6610	5.5570
2.845	44.45	94.6561	5.5568
2.853	44.53	94.6512	5.5565
2.862	44.62	94.6463	5.5562
2.870	44.70	94.6414	5.5559
2.878	44.79	94.6365	5.5556
2.887	44.87	94.6316	5.5553
2.895	44.95	94.6268	5.5550
2.903	45.04	94.6220	5.5548
2.912	45.12	94.6173	5.5545
2.920	45.21	94.6125	5.5542
2.928	45.29	94.6077	5.5539
2.937	45.37	94.6028	5.5536
2.945	45.46	94.5980	5.5533
2.953	45.54	94.5932	5.5531
2.962	45.63	94.5884	5.5528
2.970	45.71	94.5836	5.5525
2.978	45.79	94.5787	5.5522
2.987	45.88	94.5740	5.5519
2.995	45.96	94.5692	5.5517
3.003	46.05	94.5644	5.5514
3.012	46.13	94.5595	5.5511
3.020	46.21	94.5546	5.5508
3.028	46.30	94.5501	5.5505
3.037	46.38	94.5455	5.5503
3.045	46.47	94.5407	5.5500
3.053	46.55	94.5358	5.5497
3.062	46.63	94.5310	5.5494
3.070	46.72	94.5261	5.5491
3.078	46.80	94.5214	5.5488
3.087	46.88	94.5166	5.5486
3.095	46.97	94.5119	5.5483
3.103	47.05	94.5071	5.5480
3.112	47.14	94.5024	5.5477
3.120	47.22	94.4976	5.5475
3.128	47.30	94.4930	5.5472
3.137	47.39	94.4883	5.5469
3.145	47.47	94.4835	5.5466
3.153	47.55	94.4788	5.5463
3.162	47.64	94.4741	5.5461
3.170	47.72	94.4697	5.5458
3.178	47.81	94.4652	5.5456
3.187	47.89	94.4606	5.5453
3.195	47.97	94.4558	5.5450
3.203	48.06	94.4510	5.5447
3.212	48.14	94.4464	5.5444
3.220	48.22	94.4419	5.5442
3.228	48.31	94.4371	5.5439
3.237	48.39	94.4324	5.5436
3.245	48.48	94.4278	5.5434
3.253	48.56	94.4232	5.5431
3.262	48.64	94.4186	5.5428
3.270	48.73	94.4142	5.5426
3.278	48.81	94.4094	5.5423
3.287	48.89	94.4045	5.5420
3.295	48.98	94.3998	5.5417
3.303	49.06	94.3952	5.5414
3.312	49.14	94.3907	5.5412
3.320	49.23	94.3860	5.5409
3.328	49.31	94.3814	5.5406
3.337	49.39	94.3768	5.5404
3.345	49.48	94.3721	5.5401
3.353	49.56	94.3676	5.5398
3.362	49.65	94.3631	5.5396
3.370	49.73	94.3586	5.5393
3.378	49.81	94.3541	5.5390
3.387	49.90	94.3496	5.5388
3.395	49.98	94.3451	5.5385
3.403	50.06	94.3405	5.5382
3.412	50.15	94.3360	5.5380
3.420	50.23	94.3315	5.5377
3.428	50.32	94.3270	5.5374
3.437	50.40	94.3226	5.5372
3.445	50.48	94.3182	5.5369
3.453	50.57	94.3136	5.5367
3.462	50.65	94.3090	5.5364
3.470	50.74	94.3045	5.5361
3.478	50.82	94.3001	5.5359
3.487	50.90	94.2956	5.5356
3.495	50.99	94.2911	5.5353
3.503	51.07	94.2867	5.5351
3.512	51.16	94.2822	5.5348
3.520	51.24	94.2777	5.5345
3.528	51.33	94.2733	5.5343
3.537	51.41	94.2689	5.5340
3.545	51.49	94.2645	5.5338
3.553	51.58	94.2601	5.5335
3.562	51.66	94.2557	5.5333
3.570	51.75	94.2513	5.5330
3.578	51.83	94.2470	5.5327
3.587	51.92	94.2427	5.5325
3.595	52.00	94.2384	5.5322
3.603	52.08	94.2341	5.5320
3.612	52.17	94.2297	5.5317
3.620	52.25	94.2254	5.5315
3.628	52.34	94.2211	5.5312
3.637	52.42	94.2167	5.5310
3.645	52.50	94.2124	5.5307
3.653	52.59	94.2081	5.5305
3.662	52.67	94.2038	5.5302
3.670	52.76	94.1994	5.5300
3.678	52.84	94.1951	5.5297
3.687	52.92	94.1910	5.5295
3.695	53.01	94.1868	5.5292
3.703	53.09	94.1824	5.5290
3.712	53.18	94.1782	5.5287
3.720	53.26	94.1739	5.5285
3.728	53.34	94.1695	5.5282
3.737	53.43	94.1651	5.5279
3.745	53.51	94.1610	5.5277
3.753	53.59	94.1569	5.5275
3.762	53.68	94.1526	5.5272
3.770	53.76	94.1483	5.5269
3.778	53.85	94.1440	5.5267
3.787	53.93	94.1397	5.5264
3.795	54.01	94.1356	5.5262
3.803	54.10	94.1314	5.5260
3.812	54.18	94.1273	5.5257
3.820	54.26	94.1232	5.5255
3.828	54.35	94.1191	5.5252
3.837	54.43	94.1149	5.5250
3.845	54.51	94.1108	5.5247
3.853	54.60	94.1067	5.5245
3.862	54.68	94.1026	5.5243
3.870	54.76	94.0987	5.5240
3.878	54.85	94.0946	5.5238
3.887	54.93	94.0905	5.5236
3.895	55.02	94.0865	5.5233
3.903	55.10	94.0824	5.5231
3.912	55.18	94.0784	5.5228
3.920	55.27	94.0744	5.5226
3.928	55.35	94.0703	5.5224
3.937	55.43	94.0662	5.5221
3.945	55.52	94.0623	5.5219
3.953	55.60	94.0584	5.5217
3.962	55.68	94.0544	5.5214
3.970	55.77	94.0504	5.5212
3.978	55.85	94.0465	5.5210
3.987	55.93	94.0425	5.5207
3.995	56.02	94.0386	5.5205
4.003	56.10	94.0348	5.5203
4.012	56.18	94.0309	5.5201
4.020	56.27	94.0269	5.5198
4.028	56.35	94.0230	5.5196
4.037	56.43	94.0192	5.5194
4.045	56.52	94.0154	5.5191
4.053	56.60	94.0115	5.5189
4.062	56.68	94.0076	5.5187
4.070	56.77	94.0038	5.5185
4.078	56.85	93.9999	5.5182
4.087	56.93	93.9961	5.5180
4.095	57.02	93.9922	5.5178
4.103	57.10	93.9884	5.5176
4.112	57.18	93.9847	5.5173
4.120	57.27	93.9809	5.5171
4.128	57.35	93.9772	5.5169
4.137	57.43	93.9735	5.5167
4.145	57.52	93.9697	5.5165
4.153	57.60	93.9658	5.5162
4.162	57.68	93.9621	5.5160
4.170	57.77	93.9584	5.5158
4.178	57.85	93.9545	5.5156
4.187	57.93	93.9507	5.5153
4.195	58.02	93.9469	5.5151
4.203	58.10	93.9432	5.5149
4.212	58.18	93.9395	5.5147
4.220	58.27	93.9357	5.5145
4.228	58.35	93.9319	5.5142
4.237	58.44	93.9281	5.5140
4.245	58.52	93.9245	5.5138
4.253	58.60	93.9209	5.5136
4.262	58.69	93.9173	5.5134
4.270	58.77	93.9137	5.5132
4.278	58.85	93.9100	5.5130
4.287	58.94	93.9063	5.5127
4.295	59.02	93.9026	5.5125
4.303	59.10	93.8990	5.5123
4.312	59.19	93.8954	5.5121
4.320	59.27	93.8918	5.5119
4.328	59.36	93.8882	5.5117
4.337	59.44	93.8847	5.5115
4.345	59.52	93.8812	5.5113
4.353	59.61	93.8776	5.5111
4.362	59.69	93.8740	5.5108
4.370	59.77	93.8704	5.5106
4.378	59.86	93.8668	5.5104
4.387	59.94	93.8633	5.5102
4.395	60.02	93.8597	5.5100
4.403	60.11	93.8562	5.5098
4.412	60.19	93.8527	5.5096
4.420	60.28	93.8491	5.5094
4.428	60.36	93.8456	5.5092
4.437	60.44	93.8421	5.5090
4.445	60.53	93.8387	5.5088
4.453	60.61	93.8352	5.5086
4.462	60.69	93.8318	5.5084
4.470	60.78	93.8283	5.5082
4.478	60.86	93.8247	5.5080
4.487	60.94	93.8212	5.5077
4.495	61.03	93.8177	5.5075
4.503	61.11	93.8143	5.5073
4.512	61.19	93.8110	5.5071
4.520	61.28	93.8076	5.5069
4.528	61.36	93.8043	5.5068
4.537	61.44	93.8010	5.5066
4.545	61.53	93.7976	5.5064
4.553	61.61	93.7942	5.5062
4.562	61.69	93.7909	5.5060
4.570	61.78	93.7874	5.5058
4.578	61.86	93.7840	5.5056
4.587	61.95	93.7806	5.5054
4.595	62.03	93.7771	5.5052
4.603	62.11	93.7737	5.5050
4.612	62.20	93.7703	5.5048
4.620	62.28	93.7671	5.5046
4.628	62.36	93.7638	5.5044
4.637	62.45	93.7605	5.5042
4.645	62.53	93.7574	5.5040
4.653	62.61	93.7541	5.5038
4.662	62.70	93.7508	5.5036
4.670	62.78	93.7475	5.5034
4.678	62.86	93.7443	5.5032
4.687	62.95	93.7410	5.5030
4.695	63.03	93.7378	5.5029
4.703	63.11	93.7346	5.5027
4.712	63.20	93.7313	5.5025
4.720	63.28	93.7281	5.5023
4.728	63.36	93.7249	5.5021
4.737	63.45	93.7218	5.5019
4.745	63.53	93.7186	5.5017
4.753	63.61	93.7153	5.5015
4.762	63.70	93.7122	5.5013
4.770	63.78	93.7091	5.5012
4.778	63.86	93.7060	5.5010
4.787	63.95	93.7029	5.5008
4.795	64.03	93.6998	5.5006
4.803	64.11	93.6966	5.5004
4.812	64.20	93.6935	5.5003
4.820	64.28	93.6906	5.5001
4.828	64.36	93.6875	5.4999
4.837	64.45	93.6844	5.4997
4.845	64.53	93.6813	5.4995
4.853	64.61	93.6782	5.4994
4.862	64.70	93.6752	5.4992
4.870	64.78	93.6722	5.4990
4.878	64.86	93.6691	5.4988
4.887	64.95	93.6660	5.4986
4.895	65.03	93.6631	5.4985
4.903	65.11	93.6601	5.4983
4.912	65.20	93.6571	5.4981
4.920	65.28	93.6540	5.4979
4.928	65.36	93.6509	5.4978
4.937	65.45	93.6480	5.4976
4.945	65.53	93.6450	5.4974
4.953	65.61	93.6421	5.4972
4.962	65.70	93.6391	5.4971
4.970	65.78	93.6361	5.4969
4.978	65.86	93.6331	5.4967
4.987	65.95	93.6301	5.4965
4.995	66.03	93.6271	5.4964
5.003	66.11	93.6242	5.4962
5.012	66.20	93.6213	5.4960
5.020	66.28	93.6184	5.4958
5.028	66.36	93.6155	5.4957
5.037	66.45	93.6126	5.4955
5.045	66.53	93.6097	5.4953
5.053	66.62	93.6069	5.4952
5.062	66.70	93.6041	5.4950
5.070	66.78	93.6012	5.4948
5.078	66.87	93.5983	5.4947
5.087	66.95	93.5953	5.4945
5.095	67.03	93.5924	5.4943
5.103	67.12	93.5895	5.4941
5.112	67.20	93.5864	5.4940
5.120	67.28	93.5835	5.4938
5.128	67.37	93.5807	5.4936
5.137	67.45	93.5779	5.4935
5.145	67.53	93.5751	5.4933
5.153	67.62	93.5723	5.4931
5.162	67.70	93.5694	5.4930
5.170	67.78	93.5667	5.4928
5.178	67.87	93.5641	5.4927
5.187	67.95	93.5613	5.4925
5.195	68.03	93.5585	5.4923
5.203	68.12	93.5558	5.4922
5.212	68.20	93.5531	5.4920
5.220	68.28	93.5504	5.4918
5.228	68.37	93.5476	5.4917
5.237	68.45	93.5448	5.4915
5.245	68.53	93.5421	5.4914
5.253	68.62	93.5393	5.4912
5.262	68.70	93.5366	5.4910
5.270	68.78	93.5339	5.4909
5.278	68.87	93.5313	5.4907
5.287	68.95	93.5287	5.4906
5.295	69.03	93.5261	5.4904
5.303	69.12	93.5235	5.4903
5.312	69.20	93.5210	5.4901
5.320	69.28	93.5183	5.4900
5.328	69.37	93.5156	5.4898
5.337	69.45	93.5129	5.4896
5.345	69.53	93.5103	5.4895
5.353	69.62	93.5077	5.4893
5.362	69.70	93.5051	5.4892
5.370	69.78	93.5025	5.4890
5.378	69.87	93.4999	5.4889
5.387	69.95	93.4975	5.4887
5.395	70.03	93.4951	5.4886
5.403	70.12	93.4924	5.4884
5.412	70.20	93.4898	5.4883
5.420	70.28	93.4872	5.4881
5.428	70.37	93.4847	5.4880
5.437	70.45	93.4822	5.4878
5.445	70.53	93.4797	5.4877
5.453	70.62	93.4772	5.4875
5.462	70.70	93.4746	5.4874
5.470	70.78	93.4720	5.4872
5.478	70.87	93.4695	5.4871
5.487	70.95	93.4669	5.4869
5.495	71.03	93.4644	5.4868
5.503	71.12	93.4620	5.4867
5.512	71.20	93.4595	5.4865
5.520	71.28	93.4571	5.4864
5.528	71.37	93.4547	5.4862
5.537	71.45	93.4522	5.4861
5.545	71.53	93.4497	5.4859
5.553	71.62	93.4474	5.4858
5.562	71.70	93.4451	5.4857
5.570	71.78	93.4426	5.4855
5.578	71.87	93.4401	5.4854
5.587	71.95	93.4376	5.4852
5.595	72.03	93.4352	5.4851
5.603	72.12	93.4329	5.4850
5.612	72.20	93.4304	5.4848
5.620	72.28	93.4281	5.4847
5.628	72.37	93.4257	5.4845
5.637	72.45	93.4234	5.4844
5.645	72.53	93.4212	5.4843
5.653	72.62	93.4189	5.4841
5.662	72.70	93.4167	5.4840
5.670	72.78	93.4144	5.4839
5.678	72.87	93.4120	5.4837
5.687	72.95	93.4096	5.4836
5.695	73.03	93.4074	5.4835
5.703	73.12	93.4052	5.4833
5.712	73.20	93.4029	5.4832
5.720	73.28	93.4006	5.4831
5.728	73.37	93.3985	5.4829
5.737	73.45	93.3961	5.4828
5.745	73.53	93.3938	5.4827
5.753	73.62	93.3915	5.4825
5.762	73.70	93.3892	5.4824
5.770	73.78	93.3869	5.4823
5.778	73.87	93.3848	5.4821
5.787	73.95	93.3826	5.4820
5.795	74.03	93.3804	5.4819
5.803	74.12	93.3781	5.4817
5.812	74.20	93.3760	5.4816
5.820	74.28	93.3739	5.4815
5.828	74.37	93.3717	5.4814
5.837	74.45	93.3695	5.4812
5.845	74.54	93.3674	5.4811
5.853	74.62	93.3652	5.4810
5.862	74.70	93.3630	5.4808
5.870	74.79	93.3609	5.4807
5.878	74.87	93.3589	5.4806
5.887	74.95	93.3568	5.4805
5.895	75.04	93.3547	5.4804
5.903	75.12	93.3525	5.4802
5.912	75.20	93.3504	5.4801
5.920	75.29	93.3483	5.4800
5.928	75.37	93.3462	5.4799
5.937	75.45	93.3442	5.4797
5.945	75.53	93.3421	5.4796
5.953	75.62	93.3402	5.4795
5.962	75.70	93.3382	5.4794
5.970	75.78	93.3362	5.4793
5.978	75.87	93.3342	5.4792
5.987	75.95	93.3324	5.4790
5.995	76.03	93.3303	5.4789
6.003	76.12	93.3282	5.4788
6.012	76.20	93.3261	5.4787
6.020	76.28	93.3242	5.4786
6.028	76.37	93.3223	5.4785
6.037	76.45	93.3202	5.4783
6.045	76.53	93.3181	5.4782
6.053	76.62	93.3160	5.4781
6.062	76.70	93.3139	5.4780
6.070	76.78	93.3118	5.4778
6.078	76.87	93.3098	5.4777
6.087	76.95	93.3076	5.4776
6.095	77.03	93.3056	5.4775
6.103	77.11	93.3037	5.4774
6.112	77.20	93.3018	5.4773
6.120	77.28	93.2999	5.4771
6.128	77.36	93.2978	5.4770
6.137	77.45	93.2958	5.4769
6.145	77.53	93.2938	5.4768
6.153	77.61	93.2918	5.4767
6.162	77.70	93.2899	5.4766
6.170	77.78	93.2880	5.4764
6.178	77.86	93.2861	5.4763
6.187	77.95	93.2841	5.4762
6.195	78.03	93.2820	5.4761
6.203	78.11	93.2800	5.4760
6.212	78.20	93.2780	5.4759
6.220	78.28	93.2760	5.4757
6.228	78.36	93.2740	5.4756
6.237	78.45	93.2721	5.4755
6.245	78.53	93.2702	5.4754
6.253	78.62	93.2682	5.4753
6.262	78.70	93.2662	5.4752
6.270	78.78	93.2643	5.4751
6.278	78.87	93.2624	5.4749
6.287	78.95	93.2606	5.4748
6.295	79.03	93.2589	5.4747
6.303	79.12	93.2570	5.4746
6.312	79.20	93.2551	5.4745
6.320	79.28	93.2534	5.4744
6.328	79.37	93.2513	5.4743
6.337	79.45	93.2494	5.4742
6.345	79.53	93.2475	5.4741
6.353	79.62	93.2458	5.4740
6.362	79.70	93.2439	5.4739
