Filename	CLSOx10_3
Instrument name	5500-0018 (192.168.1.3)
Operator	mp933
rundate	10/6/2022
Sample name	CLSOx10_3
proceduresegments	Select Gas: Gas 2 ; Mass Flow  25.00 mL/min; Ramp 10.00 °C/min to 110.00 °C; Isothermal 30.0 min; Ramp 10.00 °C/min to 950.00 °C; Isothermal 10.0 min; Data Off ; Equilibrate 40.00 °C
[step]
Ramp 10.00 °C/min to 110.00 °C
Time	Temperature	Weight	Weight
1.103	41.01	94.7786	4.6803
1.112	41.10	94.7717	4.6799
1.120	41.18	94.7650	4.6796
1.128	41.27	94.7584	4.6793
1.137	41.35	94.7518	4.6789
1.145	41.44	94.7449	4.6786
1.153	41.52	94.7381	4.6782
1.162	41.61	94.7314	4.6779
1.170	41.69	94.7248	4.6776
1.178	41.78	94.7179	4.6773
1.187	41.87	94.7113	4.6769
1.195	41.95	94.7044	4.6766
1.203	42.04	94.6977	4.6763
1.212	42.12	94.6909	4.6759
1.220	42.21	94.6844	4.6756
1.228	42.30	94.6778	4.6753
1.237	42.38	94.6711	4.6749
1.245	42.47	94.6643	4.6746
1.253	42.55	94.6572	4.6743
1.262	42.64	94.6504	4.6739
1.270	42.73	94.6437	4.6736
1.278	42.81	94.6367	4.6732
1.287	42.90	94.6298	4.6729
1.295	42.98	94.6231	4.6726
1.303	43.07	94.6162	4.6722
1.312	43.15	94.6093	4.6719
1.320	43.24	94.6027	4.6716
1.328	43.33	94.5956	4.6712
1.337	43.41	94.5886	4.6709
1.345	43.50	94.5819	4.6705
1.353	43.58	94.5751	4.6702
1.362	43.67	94.5681	4.6699
1.370	43.75	94.5617	4.6695
1.378	43.84	94.5550	4.6692
1.387	43.93	94.5478	4.6689
1.395	44.01	94.5409	4.6685
1.403	44.10	94.5340	4.6682
1.412	44.18	94.5271	4.6678
1.420	44.27	94.5204	4.6675
1.428	44.35	94.5137	4.6672
1.437	44.44	94.5068	4.6668
1.445	44.52	94.5000	4.6665
1.453	44.61	94.4934	4.6662
1.462	44.69	94.4867	4.6658
1.470	44.78	94.4799	4.6655
1.478	44.86	94.4733	4.6652
1.487	44.95	94.4667	4.6648
1.495	45.03	94.4598	4.6645
1.503	45.12	94.4532	4.6642
1.512	45.20	94.4466	4.6639
1.520	45.29	94.4398	4.6635
1.528	45.37	94.4332	4.6632
1.537	45.46	94.4265	4.6629
1.545	45.54	94.4198	4.6625
1.553	45.63	94.4133	4.6622
1.562	45.71	94.4068	4.6619
1.570	45.80	94.4000	4.6616
1.578	45.88	94.3934	4.6612
1.587	45.97	94.3870	4.6609
1.595	46.05	94.3806	4.6606
1.603	46.14	94.3740	4.6603
1.612	46.22	94.3673	4.6599
1.620	46.31	94.3608	4.6596
1.628	46.39	94.3543	4.6593
1.637	46.48	94.3480	4.6590
1.645	46.56	94.3414	4.6587
1.653	46.65	94.3349	4.6583
1.662	46.73	94.3284	4.6580
1.670	46.82	94.3218	4.6577
1.678	46.90	94.3153	4.6574
1.687	46.99	94.3090	4.6571
1.695	47.07	94.3026	4.6567
1.703	47.16	94.2962	4.6564
1.712	47.24	94.2899	4.6561
1.720	47.33	94.2838	4.6558
1.728	47.41	94.2774	4.6555
1.737	47.50	94.2710	4.6552
1.745	47.58	94.2645	4.6549
1.753	47.67	94.2580	4.6545
1.762	47.75	94.2517	4.6542
1.770	47.84	94.2457	4.6539
1.778	47.92	94.2393	4.6536
1.787	48.01	94.2329	4.6533
1.795	48.09	94.2264	4.6530
1.803	48.18	94.2200	4.6527
1.812	48.26	94.2136	4.6524
1.820	48.35	94.2076	4.6521
1.828	48.43	94.2012	4.6517
1.837	48.52	94.1948	4.6514
1.845	48.60	94.1884	4.6511
1.853	48.69	94.1821	4.6508
1.862	48.77	94.1757	4.6505
1.870	48.86	94.1694	4.6502
1.878	48.94	94.1631	4.6499
1.887	49.03	94.1568	4.6495
1.895	49.11	94.1506	4.6492
1.903	49.20	94.1449	4.6490
1.912	49.28	94.1386	4.6486
1.920	49.36	94.1323	4.6483
1.928	49.45	94.1263	4.6480
1.937	49.53	94.1200	4.6477
1.945	49.62	94.1140	4.6474
1.953	49.70	94.1079	4.6471
1.962	49.79	94.1015	4.6468
1.970	49.87	94.0953	4.6465
1.978	49.96	94.0891	4.6462
1.987	50.04	94.0830	4.6459
1.995	50.13	94.0770	4.6456
2.003	50.21	94.0709	4.6453
2.012	50.30	94.0649	4.6450
2.020	50.38	94.0589	4.6447
2.028	50.46	94.0529	4.6444
2.037	50.55	94.0470	4.6441
2.045	50.63	94.0410	4.6438
2.053	50.72	94.0350	4.6435
2.062	50.80	94.0291	4.6432
2.070	50.89	94.0231	4.6429
2.078	50.97	94.0171	4.6426
2.087	51.06	94.0112	4.6424
2.095	51.14	94.0056	4.6421
2.103	51.23	93.9998	4.6418
2.112	51.31	93.9940	4.6415
2.120	51.39	93.9884	4.6412
2.128	51.48	93.9823	4.6409
2.137	51.56	93.9762	4.6406
2.145	51.65	93.9706	4.6403
2.153	51.73	93.9648	4.6401
2.162	51.82	93.9591	4.6398
2.170	51.90	93.9536	4.6395
2.178	51.99	93.9479	4.6392
2.187	52.07	93.9420	4.6389
2.195	52.16	93.9363	4.6387
2.203	52.24	93.9306	4.6384
2.212	52.32	93.9248	4.6381
2.220	52.41	93.9190	4.6378
2.228	52.49	93.9134	4.6375
2.237	52.58	93.9077	4.6372
2.245	52.66	93.9019	4.6370
2.253	52.75	93.8964	4.6367
2.262	52.83	93.8907	4.6364
2.270	52.92	93.8851	4.6361
2.278	53.00	93.8795	4.6359
2.287	53.09	93.8739	4.6356
2.295	53.17	93.8682	4.6353
2.303	53.26	93.8626	4.6350
2.312	53.34	93.8571	4.6347
2.320	53.42	93.8519	4.6345
2.328	53.51	93.8467	4.6342
2.337	53.59	93.8414	4.6340
2.345	53.68	93.8359	4.6337
2.353	53.76	93.8305	4.6334
2.362	53.85	93.8252	4.6332
2.370	53.93	93.8194	4.6329
2.378	54.02	93.8141	4.6326
2.387	54.10	93.8088	4.6324
2.395	54.19	93.8035	4.6321
2.403	54.27	93.7977	4.6318
2.412	54.35	93.7921	4.6315
2.420	54.44	93.7866	4.6313
2.428	54.52	93.7811	4.6310
2.437	54.61	93.7756	4.6307
2.445	54.69	93.7702	4.6305
2.453	54.78	93.7650	4.6302
2.462	54.86	93.7597	4.6299
2.470	54.94	93.7544	4.6297
2.478	55.03	93.7491	4.6294
2.487	55.11	93.7439	4.6292
2.495	55.20	93.7386	4.6289
2.503	55.28	93.7334	4.6286
2.512	55.36	93.7282	4.6284
2.520	55.45	93.7231	4.6281
2.528	55.53	93.7178	4.6279
2.537	55.62	93.7125	4.6276
2.545	55.70	93.7072	4.6273
2.553	55.78	93.7021	4.6271
2.562	55.87	93.6970	4.6268
2.570	55.95	93.6919	4.6266
2.578	56.03	93.6869	4.6263
2.587	56.12	93.6819	4.6261
2.595	56.20	93.6771	4.6259
2.603	56.29	93.6723	4.6256
2.612	56.37	93.6672	4.6254
2.620	56.45	93.6620	4.6251
2.628	56.54	93.6570	4.6249
2.637	56.62	93.6518	4.6246
2.645	56.71	93.6467	4.6244
2.653	56.79	93.6419	4.6241
2.662	56.87	93.6372	4.6239
2.670	56.96	93.6321	4.6236
2.678	57.04	93.6270	4.6234
2.687	57.12	93.6221	4.6231
2.695	57.21	93.6172	4.6229
2.703	57.29	93.6123	4.6227
2.712	57.38	93.6073	4.6224
2.720	57.46	93.6026	4.6222
2.728	57.54	93.5980	4.6219
2.737	57.63	93.5932	4.6217
2.745	57.71	93.5881	4.6215
2.753	57.80	93.5833	4.6212
2.762	57.88	93.5785	4.6210
2.770	57.96	93.5737	4.6207
2.778	58.05	93.5687	4.6205
2.787	58.13	93.5639	4.6203
2.795	58.22	93.5591	4.6200
2.803	58.30	93.5544	4.6198
2.812	58.39	93.5497	4.6196
2.820	58.47	93.5450	4.6193
2.828	58.55	93.5404	4.6191
2.837	58.64	93.5358	4.6189
2.845	58.72	93.5312	4.6187
2.853	58.81	93.5266	4.6184
2.862	58.89	93.5220	4.6182
2.870	58.97	93.5172	4.6180
2.878	59.06	93.5126	4.6177
2.887	59.14	93.5080	4.6175
2.895	59.23	93.5034	4.6173
2.903	59.31	93.4989	4.6171
2.912	59.39	93.4945	4.6168
2.920	59.48	93.4901	4.6166
2.928	59.56	93.4855	4.6164
2.937	59.64	93.4811	4.6162
2.945	59.73	93.4765	4.6160
2.953	59.81	93.4721	4.6157
2.962	59.90	93.4675	4.6155
2.970	59.98	93.4631	4.6153
2.978	60.06	93.4591	4.6151
2.987	60.15	93.4546	4.6149
2.995	60.23	93.4500	4.6146
3.003	60.31	93.4455	4.6144
3.012	60.40	93.4411	4.6142
3.020	60.48	93.4368	4.6140
3.028	60.56	93.4324	4.6138
3.037	60.65	93.4280	4.6136
3.045	60.73	93.4238	4.6133
3.053	60.81	93.4196	4.6131
3.062	60.90	93.4153	4.6129
3.070	60.98	93.4111	4.6127
3.078	61.06	93.4068	4.6125
3.087	61.15	93.4026	4.6123
3.095	61.23	93.3982	4.6121
3.103	61.32	93.3942	4.6119
3.112	61.40	93.3901	4.6117
3.120	61.48	93.3861	4.6115
3.128	61.57	93.3819	4.6113
3.137	61.65	93.3777	4.6111
3.145	61.73	93.3736	4.6109
3.153	61.82	93.3694	4.6107
3.162	61.90	93.3652	4.6105
3.170	61.99	93.3610	4.6102
3.178	62.07	93.3569	4.6100
3.187	62.15	93.3528	4.6098
3.195	62.24	93.3486	4.6096
3.203	62.32	93.3444	4.6094
3.212	62.40	93.3404	4.6092
3.220	62.49	93.3363	4.6090
3.228	62.57	93.3322	4.6088
3.237	62.66	93.3281	4.6086
3.245	62.74	93.3240	4.6084
3.253	62.82	93.3200	4.6082
3.262	62.91	93.3160	4.6080
3.270	62.99	93.3120	4.6078
3.278	63.07	93.3080	4.6076
3.287	63.16	93.3040	4.6074
3.295	63.24	93.3002	4.6072
3.303	63.32	93.2963	4.6071
3.312	63.41	93.2924	4.6069
3.320	63.49	93.2886	4.6067
3.328	63.57	93.2850	4.6065
3.337	63.66	93.2813	4.6063
3.345	63.74	93.2774	4.6061
3.353	63.83	93.2736	4.6059
3.362	63.91	93.2698	4.6057
3.370	63.99	93.2658	4.6055
3.378	64.08	93.2619	4.6054
3.387	64.16	93.2581	4.6052
3.395	64.24	93.2541	4.6050
3.403	64.33	93.2503	4.6048
3.412	64.41	93.2464	4.6046
3.420	64.49	93.2426	4.6044
3.428	64.58	93.2390	4.6042
3.437	64.66	93.2354	4.6040
3.445	64.74	93.2316	4.6039
3.453	64.83	93.2279	4.6037
3.462	64.91	93.2243	4.6035
3.470	64.99	93.2207	4.6033
3.478	65.08	93.2170	4.6031
3.487	65.16	93.2134	4.6030
3.495	65.24	93.2099	4.6028
3.503	65.33	93.2065	4.6026
3.512	65.41	93.2028	4.6024
3.520	65.49	93.1989	4.6022
3.528	65.58	93.1952	4.6021
3.537	65.66	93.1915	4.6019
3.545	65.75	93.1880	4.6017
3.553	65.83	93.1844	4.6015
3.562	65.91	93.1809	4.6014
3.570	66.00	93.1773	4.6012
3.578	66.08	93.1736	4.6010
3.587	66.16	93.1700	4.6008
3.595	66.25	93.1664	4.6006
3.603	66.33	93.1630	4.6005
3.612	66.41	93.1595	4.6003
3.620	66.50	93.1559	4.6001
3.628	66.58	93.1524	4.5999
3.637	66.67	93.1489	4.5998
3.645	66.75	93.1455	4.5996
3.653	66.83	93.1420	4.5994
3.662	66.92	93.1387	4.5993
3.670	67.00	93.1354	4.5991
3.678	67.08	93.1322	4.5989
3.687	67.17	93.1289	4.5988
3.695	67.25	93.1255	4.5986
3.703	67.33	93.1218	4.5984
3.712	67.42	93.1183	4.5983
3.720	67.50	93.1150	4.5981
3.728	67.58	93.1118	4.5979
3.737	67.67	93.1086	4.5978
3.745	67.75	93.1053	4.5976
3.753	67.83	93.1021	4.5975
3.762	67.92	93.0988	4.5973
3.770	68.00	93.0958	4.5971
3.778	68.08	93.0926	4.5970
3.787	68.17	93.0895	4.5968
3.795	68.25	93.0862	4.5967
3.803	68.33	93.0828	4.5965
3.812	68.42	93.0796	4.5964
3.820	68.50	93.0764	4.5962
3.828	68.58	93.0733	4.5960
3.837	68.67	93.0704	4.5959
3.845	68.75	93.0673	4.5957
3.853	68.83	93.0639	4.5956
3.862	68.92	93.0607	4.5954
3.870	69.00	93.0576	4.5953
3.878	69.08	93.0543	4.5951
3.887	69.17	93.0512	4.5949
3.895	69.25	93.0481	4.5948
3.903	69.33	93.0452	4.5947
3.912	69.42	93.0421	4.5945
3.920	69.50	93.0389	4.5943
3.928	69.58	93.0358	4.5942
3.937	69.67	93.0327	4.5940
3.945	69.75	93.0295	4.5939
3.953	69.83	93.0263	4.5937
3.962	69.92	93.0232	4.5936
3.970	70.00	93.0200	4.5934
3.978	70.08	93.0170	4.5933
3.987	70.17	93.0140	4.5931
3.995	70.25	93.0110	4.5930
4.003	70.33	93.0079	4.5928
4.012	70.42	93.0049	4.5927
4.020	70.50	93.0020	4.5925
4.028	70.59	92.9989	4.5924
4.037	70.67	92.9960	4.5922
4.045	70.75	92.9930	4.5921
4.053	70.84	92.9901	4.5919
4.062	70.92	92.9869	4.5918
4.070	71.00	92.9837	4.5916
4.078	71.09	92.9806	4.5915
4.087	71.17	92.9776	4.5913
4.095	71.25	92.9747	4.5912
4.103	71.34	92.9717	4.5910
4.112	71.42	92.9687	4.5909
4.120	71.50	92.9657	4.5907
4.128	71.59	92.9627	4.5906
4.137	71.67	92.9597	4.5904
4.145	71.75	92.9568	4.5903
4.153	71.84	92.9542	4.5902
4.162	71.92	92.9514	4.5900
4.170	72.00	92.9488	4.5899
4.178	72.09	92.9460	4.5898
4.187	72.17	92.9429	4.5896
4.195	72.25	92.9400	4.5895
4.203	72.34	92.9373	4.5893
4.212	72.42	92.9346	4.5892
4.220	72.50	92.9318	4.5891
4.228	72.59	92.9290	4.5889
4.237	72.67	92.9262	4.5888
4.245	72.75	92.9233	4.5886
4.253	72.84	92.9206	4.5885
4.262	72.92	92.9178	4.5884
4.270	73.00	92.9151	4.5882
4.278	73.09	92.9124	4.5881
4.287	73.17	92.9098	4.5880
4.295	73.25	92.9071	4.5878
4.303	73.34	92.9045	4.5877
4.312	73.42	92.9018	4.5876
4.320	73.50	92.8992	4.5874
4.328	73.59	92.8967	4.5873
4.337	73.67	92.8941	4.5872
4.345	73.75	92.8917	4.5871
4.353	73.84	92.8890	4.5869
4.362	73.92	92.8860	4.5868
4.370	74.00	92.8832	4.5867
4.378	74.09	92.8806	4.5865
4.387	74.17	92.8780	4.5864
4.395	74.25	92.8754	4.5863
4.403	74.34	92.8730	4.5861
4.412	74.42	92.8705	4.5860
4.420	74.50	92.8679	4.5859
4.428	74.59	92.8654	4.5858
4.437	74.67	92.8629	4.5857
4.445	74.75	92.8606	4.5855
4.453	74.84	92.8582	4.5854
4.462	74.92	92.8558	4.5853
4.470	75.00	92.8532	4.5852
4.478	75.09	92.8507	4.5850
4.487	75.17	92.8480	4.5849
4.495	75.25	92.8454	4.5848
4.503	75.34	92.8430	4.5847
4.512	75.42	92.8405	4.5845
4.520	75.50	92.8382	4.5844
4.528	75.59	92.8359	4.5843
4.537	75.67	92.8334	4.5842
4.545	75.75	92.8309	4.5841
4.553	75.84	92.8286	4.5840
4.562	75.92	92.8262	4.5838
4.570	76.00	92.8239	4.5837
4.578	76.09	92.8216	4.5836
4.587	76.17	92.8193	4.5835
4.595	76.26	92.8169	4.5834
4.603	76.34	92.8146	4.5833
4.612	76.42	92.8122	4.5831
4.620	76.51	92.8098	4.5830
4.628	76.59	92.8074	4.5829
4.637	76.67	92.8050	4.5828
4.645	76.75	92.8025	4.5827
4.653	76.84	92.8001	4.5826
4.662	76.92	92.7980	4.5824
4.670	77.00	92.7959	4.5823
4.678	77.09	92.7937	4.5822
4.687	77.17	92.7913	4.5821
4.695	77.25	92.7889	4.5820
4.703	77.34	92.7868	4.5819
4.712	77.42	92.7846	4.5818
4.720	77.50	92.7824	4.5817
4.728	77.58	92.7802	4.5816
4.737	77.67	92.7779	4.5815
4.745	77.75	92.7757	4.5813
4.753	77.83	92.7734	4.5812
4.762	77.92	92.7711	4.5811
4.770	78.00	92.7689	4.5810
4.778	78.08	92.7666	4.5809
4.787	78.17	92.7642	4.5808
4.795	78.25	92.7620	4.5807
4.803	78.33	92.7599	4.5806
4.812	78.41	92.7577	4.5805
4.820	78.50	92.7556	4.5804
4.828	78.58	92.7533	4.5802
4.837	78.66	92.7510	4.5801
4.845	78.75	92.7489	4.5800
4.853	78.83	92.7472	4.5799
4.862	78.91	92.7452	4.5798
4.870	79.00	92.7427	4.5797
4.878	79.08	92.7405	4.5796
4.887	79.16	92.7385	4.5795
4.895	79.25	92.7365	4.5794
4.903	79.33	92.7343	4.5793
4.912	79.41	92.7322	4.5792
4.920	79.50	92.7302	4.5791
4.928	79.58	92.7283	4.5790
4.937	79.66	92.7261	4.5789
4.945	79.75	92.7239	4.5788
4.953	79.83	92.7217	4.5787
4.962	79.91	92.7196	4.5786
4.970	80.00	92.7176	4.5785
4.978	80.08	92.7155	4.5784
4.987	80.16	92.7133	4.5783
4.995	80.25	92.7111	4.5782
5.003	80.33	92.7089	4.5780
5.012	80.41	92.7071	4.5780
5.020	80.50	92.7055	4.5779
5.028	80.58	92.7035	4.5778
5.037	80.67	92.7013	4.5777
5.045	80.75	92.6994	4.5776
5.053	80.83	92.6975	4.5775
5.062	80.92	92.6953	4.5774
5.070	81.00	92.6932	4.5773
5.078	81.08	92.6911	4.5772
5.087	81.17	92.6891	4.5771
5.095	81.25	92.6875	4.5770
5.103	81.33	92.6856	4.5769
5.112	81.42	92.6836	4.5768
5.120	81.50	92.6816	4.5767
5.128	81.58	92.6798	4.5766
5.137	81.67	92.6781	4.5765
5.145	81.75	92.6763	4.5764
5.153	81.83	92.6744	4.5763
5.162	81.91	92.6724	4.5762
5.170	82.00	92.6705	4.5761
5.178	82.08	92.6686	4.5761
5.187	82.16	92.6668	4.5760
5.195	82.25	92.6650	4.5759
5.203	82.33	92.6630	4.5758
5.212	82.41	92.6611	4.5757
5.220	82.49	92.6593	4.5756
5.228	82.58	92.6574	4.5755
5.237	82.66	92.6554	4.5754
5.245	82.74	92.6536	4.5753
5.253	82.82	92.6518	4.5752
5.262	82.91	92.6500	4.5751
5.270	82.99	92.6484	4.5751
5.278	83.07	92.6468	4.5750
5.287	83.16	92.6451	4.5749
5.295	83.24	92.6432	4.5748
5.303	83.32	92.6414	4.5747
5.312	83.41	92.6397	4.5746
5.320	83.49	92.6378	4.5745
5.328	83.57	92.6362	4.5745
5.337	83.65	92.6343	4.5744
5.345	83.74	92.6324	4.5743
5.353	83.82	92.6305	4.5742
5.362	83.90	92.6287	4.5741
5.370	83.99	92.6269	4.5740
5.378	84.07	92.6253	4.5739
5.387	84.15	92.6238	4.5738
5.395	84.24	92.6222	4.5738
5.403	84.32	92.6204	4.5737
5.412	84.41	92.6187	4.5736
5.420	84.49	92.6170	4.5735
5.428	84.57	92.6154	4.5734
5.437	84.66	92.6137	4.5733
5.445	84.74	92.6120	4.5733
5.453	84.82	92.6104	4.5732
5.462	84.91	92.6087	4.5731
5.470	84.99	92.6069	4.5730
5.478	85.08	92.6053	4.5729
5.487	85.16	92.6036	4.5728
5.495	85.24	92.6017	4.5728
5.503	85.33	92.6001	4.5727
5.512	85.41	92.5987	4.5726
5.520	85.49	92.5970	4.5725
5.528	85.58	92.5956	4.5724
5.537	85.66	92.5940	4.5724
5.545	85.74	92.5922	4.5723
5.553	85.83	92.5905	4.5722
5.562	85.91	92.5892	4.5721
5.570	86.00	92.5876	4.5721
5.578	86.08	92.5860	4.5720
5.587	86.16	92.5844	4.5719
5.595	86.25	92.5828	4.5718
5.603	86.33	92.5812	4.5717
5.612	86.41	92.5795	4.5717
5.620	86.49	92.5777	4.5716
5.628	86.58	92.5761	4.5715
5.637	86.66	92.5747	4.5714
5.645	86.74	92.5731	4.5713
5.653	86.83	92.5715	4.5713
5.662	86.91	92.5697	4.5712
5.670	86.99	92.5682	4.5711
5.678	87.08	92.5666	4.5710
5.687	87.16	92.5651	4.5709
5.695	87.24	92.5636	4.5709
5.703	87.33	92.5622	4.5708
5.712	87.41	92.5609	4.5707
5.720	87.49	92.5593	4.5707
5.728	87.58	92.5577	4.5706
5.737	87.66	92.5562	4.5705
5.745	87.74	92.5548	4.5704
5.753	87.82	92.5533	4.5704
5.762	87.91	92.5519	4.5703
5.770	87.99	92.5506	4.5702
5.778	88.07	92.5493	4.5702
5.787	88.16	92.5478	4.5701
5.795	88.24	92.5463	4.5700
5.803	88.32	92.5448	4.5699
5.812	88.41	92.5436	4.5699
5.820	88.49	92.5425	4.5698
5.828	88.57	92.5412	4.5698
5.837	88.66	92.5398	4.5697
5.845	88.74	92.5384	4.5696
5.853	88.82	92.5370	4.5696
5.862	88.91	92.5356	4.5695
5.870	88.99	92.5342	4.5694
5.878	89.07	92.5328	4.5693
5.887	89.15	92.5313	4.5693
5.895	89.24	92.5300	4.5692
5.903	89.32	92.5287	4.5691
5.912	89.40	92.5273	4.5691
5.920	89.49	92.5259	4.5690
5.928	89.57	92.5247	4.5689
5.937	89.65	92.5233	4.5689
5.945	89.74	92.5221	4.5688
5.953	89.82	92.5211	4.5688
5.962	89.90	92.5198	4.5687
5.970	89.99	92.5182	4.5686
5.978	90.07	92.5170	4.5686
5.987	90.15	92.5159	4.5685
5.995	90.24	92.5145	4.5684
6.003	90.32	92.5132	4.5684
6.012	90.40	92.5118	4.5683
6.020	90.49	92.5107	4.5683
6.028	90.57	92.5096	4.5682
6.037	90.65	92.5082	4.5681
6.045	90.73	92.5069	4.5681
6.053	90.82	92.5059	4.5680
6.062	90.90	92.5048	4.5680
6.070	90.98	92.5034	4.5679
6.078	91.07	92.5020	4.5678
6.087	91.15	92.5009	4.5678
6.095	91.23	92.4998	4.5677
6.103	91.32	92.4984	4.5676
6.112	91.40	92.4970	4.5676
6.120	91.48	92.4956	4.5675
6.128	91.57	92.4943	4.5674
6.137	91.65	92.4932	4.5674
6.145	91.73	92.4921	4.5673
6.153	91.82	92.4910	4.5673
6.162	91.90	92.4899	4.5672
6.170	91.99	92.4886	4.5672
6.178	92.07	92.4874	4.5671
6.187	92.15	92.4862	4.5670
6.195	92.24	92.4850	4.5670
6.203	92.32	92.4839	4.5669
6.212	92.40	92.4826	4.5669
6.220	92.49	92.4812	4.5668
6.228	92.57	92.4800	4.5667
6.237	92.65	92.4790	4.5667
6.245	92.74	92.4777	4.5666
6.253	92.82	92.4763	4.5666
