Filename	CLSOx50_6
Instrument name	5500-0018 (192.168.1.3)
Operator	mp933
rundate	10/25/2022
Sample name	CLSOx50_6
proceduresegments	Select Gas: Gas 2 ; Mass Flow  25.00 mL/min; Ramp 10.00 °C/min to 110.00 °C; Isothermal 30.0 min; Ramp 50.00 °C/min to 950.00 °C; Isothermal 10.0 min; Data Off ; Equilibrate 40.00 °C
[step]
Ramp 10.00 °C/min to 110.00 °C
Time	Temperature	Weight	Weight
2.170	52.25	94.9788	5.0284
2.178	52.34	94.9747	5.0282
2.187	52.42	94.9704	5.0279
2.195	52.51	94.9662	5.0277
2.203	52.59	94.9621	5.0275
2.212	52.68	94.9581	5.0273
2.220	52.76	94.9541	5.0271
2.228	52.84	94.9500	5.0268
2.237	52.93	94.9457	5.0266
2.245	53.01	94.9416	5.0264
2.253	53.10	94.9375	5.0262
2.262	53.18	94.9335	5.0260
2.270	53.27	94.9293	5.0258
2.278	53.35	94.9254	5.0255
2.287	53.44	94.9213	5.0253
2.295	53.52	94.9171	5.0251
2.303	53.60	94.9131	5.0249
2.312	53.69	94.9091	5.0247
2.320	53.77	94.9052	5.0245
2.328	53.86	94.9011	5.0243
2.337	53.94	94.8971	5.0240
2.345	54.03	94.8932	5.0238
2.353	54.11	94.8891	5.0236
2.362	54.20	94.8850	5.0234
2.370	54.28	94.8810	5.0232
2.378	54.37	94.8771	5.0230
2.387	54.45	94.8733	5.0228
2.395	54.54	94.8693	5.0226
2.403	54.62	94.8650	5.0223
2.412	54.71	94.8610	5.0221
2.420	54.79	94.8571	5.0219
2.428	54.88	94.8532	5.0217
2.437	54.96	94.8492	5.0215
2.445	55.05	94.8451	5.0213
2.453	55.13	94.8411	5.0211
2.462	55.22	94.8371	5.0209
2.470	55.30	94.8330	5.0207
2.478	55.38	94.8291	5.0204
2.487	55.47	94.8251	5.0202
2.495	55.55	94.8211	5.0200
2.503	55.64	94.8171	5.0198
2.512	55.72	94.8132	5.0196
2.520	55.81	94.8093	5.0194
2.528	55.89	94.8053	5.0192
2.537	55.98	94.8014	5.0190
2.545	56.06	94.7976	5.0188
2.553	56.14	94.7937	5.0186
2.562	56.23	94.7896	5.0184
2.570	56.31	94.7856	5.0181
2.578	56.40	94.7818	5.0179
2.587	56.48	94.7780	5.0177
2.595	56.56	94.7741	5.0175
2.603	56.65	94.7702	5.0173
2.612	56.73	94.7665	5.0171
2.620	56.82	94.7628	5.0169
2.628	56.90	94.7593	5.0167
2.637	56.98	94.7554	5.0165
2.645	57.07	94.7515	5.0163
2.653	57.15	94.7476	5.0161
2.662	57.23	94.7437	5.0159
2.670	57.32	94.7398	5.0157
2.678	57.40	94.7360	5.0155
2.687	57.49	94.7323	5.0153
2.695	57.57	94.7286	5.0151
2.703	57.65	94.7251	5.0149
2.712	57.74	94.7215	5.0147
2.720	57.82	94.7178	5.0146
2.728	57.90	94.7142	5.0144
2.737	57.99	94.7107	5.0142
2.745	58.07	94.7072	5.0140
2.753	58.15	94.7035	5.0138
2.762	58.24	94.6997	5.0136
2.770	58.32	94.6957	5.0134
2.778	58.40	94.6921	5.0132
2.787	58.49	94.6884	5.0130
2.795	58.57	94.6847	5.0128
2.803	58.65	94.6812	5.0126
2.812	58.74	94.6777	5.0124
2.820	58.82	94.6740	5.0122
2.828	58.90	94.6703	5.0120
2.837	58.99	94.6668	5.0118
2.845	59.07	94.6632	5.0117
2.853	59.15	94.6596	5.0115
2.862	59.24	94.6562	5.0113
2.870	59.32	94.6526	5.0111
2.878	59.41	94.6490	5.0109
2.887	59.49	94.6456	5.0107
2.895	59.57	94.6420	5.0105
2.903	59.66	94.6383	5.0103
2.912	59.74	94.6348	5.0102
2.920	59.83	94.6314	5.0100
2.928	59.91	94.6278	5.0098
2.937	59.99	94.6245	5.0096
2.945	60.08	94.6210	5.0094
2.953	60.16	94.6174	5.0092
2.962	60.25	94.6139	5.0091
2.970	60.33	94.6101	5.0088
2.978	60.42	94.6065	5.0087
2.987	60.50	94.6031	5.0085
2.995	60.58	94.5996	5.0083
3.003	60.67	94.5960	5.0081
3.012	60.75	94.5925	5.0079
3.020	60.84	94.5891	5.0077
3.028	60.92	94.5856	5.0076
3.037	61.01	94.5823	5.0074
3.045	61.09	94.5789	5.0072
3.053	61.17	94.5754	5.0070
3.062	61.26	94.5718	5.0068
3.070	61.34	94.5682	5.0066
3.078	61.43	94.5649	5.0065
3.087	61.51	94.5618	5.0063
3.095	61.59	94.5583	5.0061
3.103	61.68	94.5548	5.0059
3.112	61.76	94.5512	5.0057
3.120	61.85	94.5478	5.0055
3.128	61.93	94.5447	5.0054
3.137	62.01	94.5414	5.0052
3.145	62.10	94.5379	5.0050
3.153	62.18	94.5348	5.0049
3.162	62.26	94.5315	5.0047
3.170	62.35	94.5280	5.0045
3.178	62.43	94.5249	5.0043
3.187	62.52	94.5215	5.0042
3.195	62.60	94.5182	5.0040
3.203	62.68	94.5149	5.0038
3.212	62.77	94.5116	5.0036
3.220	62.85	94.5084	5.0035
3.228	62.93	94.5052	5.0033
3.237	63.02	94.5020	5.0031
3.245	63.10	94.4989	5.0030
3.253	63.18	94.4959	5.0028
3.262	63.26	94.4926	5.0026
3.270	63.35	94.4893	5.0025
3.278	63.43	94.4861	5.0023
3.287	63.51	94.4828	5.0021
3.295	63.60	94.4797	5.0019
3.303	63.68	94.4767	5.0018
3.312	63.76	94.4737	5.0016
3.320	63.85	94.4706	5.0015
3.328	63.93	94.4676	5.0013
3.337	64.01	94.4647	5.0011
3.345	64.10	94.4616	5.0010
3.353	64.18	94.4583	5.0008
3.362	64.26	94.4552	5.0006
3.370	64.35	94.4522	5.0005
3.378	64.43	94.4492	5.0003
3.387	64.51	94.4460	5.0002
3.395	64.60	94.4428	5.0000
3.403	64.68	94.4398	4.9998
3.412	64.76	94.4368	4.9997
3.420	64.85	94.4338	4.9995
3.428	64.93	94.4307	4.9994
3.437	65.01	94.4275	4.9992
3.445	65.10	94.4244	4.9990
3.453	65.18	94.4214	4.9989
3.462	65.26	94.4183	4.9987
3.470	65.35	94.4154	4.9985
3.478	65.43	94.4125	4.9984
3.487	65.52	94.4095	4.9982
3.495	65.60	94.4067	4.9981
3.503	65.68	94.4039	4.9979
3.512	65.77	94.4012	4.9978
3.520	65.85	94.3983	4.9976
3.528	65.93	94.3951	4.9975
3.537	66.02	94.3923	4.9973
3.545	66.10	94.3895	4.9972
3.553	66.18	94.3866	4.9970
3.562	66.27	94.3837	4.9969
3.570	66.35	94.3808	4.9967
3.578	66.44	94.3779	4.9966
3.587	66.52	94.3753	4.9964
3.595	66.60	94.3724	4.9963
3.603	66.69	94.3692	4.9961
3.612	66.77	94.3662	4.9959
3.620	66.85	94.3634	4.9958
3.628	66.94	94.3606	4.9956
3.637	67.02	94.3579	4.9955
3.645	67.10	94.3551	4.9954
3.653	67.19	94.3526	4.9952
3.662	67.27	94.3499	4.9951
3.670	67.36	94.3470	4.9949
3.678	67.44	94.3441	4.9948
3.687	67.52	94.3413	4.9946
3.695	67.61	94.3385	4.9945
3.703	67.69	94.3356	4.9943
3.712	67.78	94.3327	4.9942
3.720	67.86	94.3297	4.9940
3.728	67.94	94.3267	4.9938
3.737	68.03	94.3237	4.9937
3.745	68.11	94.3209	4.9935
3.753	68.19	94.3181	4.9934
3.762	68.28	94.3154	4.9932
3.770	68.36	94.3128	4.9931
3.778	68.45	94.3100	4.9930
3.787	68.53	94.3073	4.9928
3.795	68.61	94.3046	4.9927
3.803	68.70	94.3017	4.9925
3.812	68.78	94.2990	4.9924
3.820	68.87	94.2964	4.9922
3.828	68.95	94.2937	4.9921
3.837	69.03	94.2911	4.9920
3.845	69.12	94.2885	4.9918
3.853	69.20	94.2859	4.9917
3.862	69.28	94.2835	4.9916
3.870	69.37	94.2809	4.9914
3.878	69.45	94.2783	4.9913
3.887	69.53	94.2758	4.9912
3.895	69.62	94.2732	4.9910
3.903	69.70	94.2704	4.9909
3.912	69.78	94.2677	4.9907
3.920	69.87	94.2653	4.9906
3.928	69.95	94.2628	4.9905
3.937	70.03	94.2601	4.9903
3.945	70.12	94.2577	4.9902
3.953	70.20	94.2551	4.9901
3.962	70.28	94.2524	4.9899
3.970	70.37	94.2498	4.9898
3.978	70.45	94.2473	4.9896
3.987	70.53	94.2446	4.9895
3.995	70.62	94.2421	4.9894
4.003	70.70	94.2396	4.9892
4.012	70.78	94.2370	4.9891
4.020	70.87	94.2344	4.9890
4.028	70.95	94.2319	4.9888
4.037	71.03	94.2295	4.9887
4.045	71.12	94.2272	4.9886
4.053	71.20	94.2245	4.9884
4.062	71.28	94.2217	4.9883
4.070	71.37	94.2194	4.9882
4.078	71.45	94.2172	4.9880
4.087	71.53	94.2148	4.9879
4.095	71.62	94.2123	4.9878
4.103	71.70	94.2100	4.9877
4.112	71.78	94.2078	4.9875
4.120	71.87	94.2053	4.9874
4.128	71.95	94.2030	4.9873
4.137	72.03	94.2006	4.9872
4.145	72.12	94.1981	4.9870
4.153	72.20	94.1955	4.9869
4.162	72.28	94.1929	4.9868
4.170	72.36	94.1906	4.9866
4.178	72.45	94.1882	4.9865
4.187	72.53	94.1859	4.9864
4.195	72.61	94.1838	4.9863
4.203	72.70	94.1816	4.9862
4.212	72.78	94.1793	4.9860
4.220	72.86	94.1770	4.9859
4.228	72.95	94.1747	4.9858
4.237	73.03	94.1724	4.9857
4.245	73.11	94.1702	4.9856
4.253	73.20	94.1681	4.9855
4.262	73.28	94.1658	4.9853
4.270	73.36	94.1634	4.9852
4.278	73.45	94.1612	4.9851
4.287	73.53	94.1590	4.9850
4.295	73.61	94.1568	4.9848
4.303	73.70	94.1545	4.9847
4.312	73.78	94.1525	4.9846
4.320	73.86	94.1503	4.9845
4.328	73.95	94.1480	4.9844
4.337	74.03	94.1458	4.9843
4.345	74.11	94.1436	4.9842
4.353	74.20	94.1413	4.9840
4.362	74.28	94.1390	4.9839
4.370	74.36	94.1368	4.9838
4.378	74.45	94.1345	4.9837
4.387	74.53	94.1324	4.9836
4.395	74.61	94.1302	4.9834
4.403	74.70	94.1279	4.9833
4.412	74.78	94.1257	4.9832
4.420	74.86	94.1234	4.9831
4.428	74.94	94.1212	4.9830
4.437	75.03	94.1191	4.9829
4.445	75.11	94.1170	4.9827
4.453	75.19	94.1149	4.9826
4.462	75.28	94.1129	4.9825
4.470	75.36	94.1107	4.9824
4.478	75.44	94.1085	4.9823
4.487	75.53	94.1062	4.9822
4.495	75.61	94.1039	4.9821
4.503	75.69	94.1018	4.9819
4.512	75.77	94.0998	4.9818
4.520	75.86	94.0978	4.9817
4.528	75.94	94.0957	4.9816
4.537	76.02	94.0936	4.9815
4.545	76.11	94.0915	4.9814
4.553	76.19	94.0895	4.9813
4.562	76.27	94.0876	4.9812
4.570	76.36	94.0857	4.9811
4.578	76.44	94.0837	4.9810
4.587	76.52	94.0819	4.9809
4.595	76.61	94.0801	4.9808
4.603	76.69	94.0782	4.9807
4.612	76.77	94.0763	4.9806
4.620	76.86	94.0743	4.9805
4.628	76.94	94.0724	4.9804
4.637	77.03	94.0703	4.9803
4.645	77.11	94.0683	4.9802
4.653	77.19	94.0664	4.9801
4.662	77.28	94.0644	4.9800
4.670	77.36	94.0623	4.9798
4.678	77.44	94.0603	4.9797
4.687	77.53	94.0585	4.9796
4.695	77.61	94.0566	4.9795
4.703	77.69	94.0546	4.9794
4.712	77.78	94.0526	4.9793
4.720	77.86	94.0507	4.9792
4.728	77.95	94.0485	4.9791
4.737	78.03	94.0466	4.9790
4.745	78.11	94.0445	4.9789
4.753	78.20	94.0425	4.9788
4.762	78.28	94.0404	4.9787
4.770	78.36	94.0386	4.9786
4.778	78.45	94.0367	4.9785
4.787	78.53	94.0346	4.9784
4.795	78.61	94.0325	4.9783
4.803	78.69	94.0306	4.9782
4.812	78.78	94.0286	4.9781
4.820	78.86	94.0268	4.9780
4.828	78.94	94.0250	4.9779
4.837	79.03	94.0232	4.9778
4.845	79.11	94.0213	4.9777
4.853	79.19	94.0194	4.9776
4.862	79.27	94.0175	4.9775
4.870	79.36	94.0155	4.9774
4.878	79.44	94.0137	4.9773
4.887	79.52	94.0120	4.9772
4.895	79.60	94.0103	4.9771
4.903	79.69	94.0087	4.9770
4.912	79.77	94.0069	4.9769
4.920	79.85	94.0051	4.9768
4.928	79.93	94.0034	4.9767
4.937	80.02	94.0017	4.9766
4.945	80.10	94.0001	4.9766
4.953	80.18	93.9986	4.9765
4.962	80.27	93.9969	4.9764
4.970	80.35	93.9953	4.9763
4.978	80.43	93.9935	4.9762
4.987	80.51	93.9918	4.9761
4.995	80.60	93.9899	4.9760
5.003	80.68	93.9881	4.9759
5.012	80.76	93.9863	4.9758
5.020	80.85	93.9846	4.9757
5.028	80.93	93.9829	4.9756
5.037	81.01	93.9812	4.9756
5.045	81.10	93.9796	4.9755
5.053	81.18	93.9777	4.9754
5.062	81.26	93.9760	4.9753
5.070	81.35	93.9744	4.9752
5.078	81.43	93.9728	4.9751
5.087	81.51	93.9711	4.9750
5.095	81.60	93.9692	4.9749
5.103	81.68	93.9676	4.9748
5.112	81.76	93.9661	4.9748
5.120	81.85	93.9645	4.9747
5.128	81.93	93.9630	4.9746
5.137	82.02	93.9612	4.9745
5.145	82.10	93.9594	4.9744
5.153	82.18	93.9579	4.9743
5.162	82.27	93.9563	4.9742
5.170	82.35	93.9545	4.9741
5.178	82.44	93.9527	4.9740
5.187	82.52	93.9510	4.9740
5.195	82.60	93.9493	4.9739
5.203	82.69	93.9475	4.9738
5.212	82.77	93.9458	4.9737
5.220	82.86	93.9443	4.9736
5.228	82.94	93.9431	4.9735
5.237	83.02	93.9417	4.9735
5.245	83.11	93.9400	4.9734
5.253	83.19	93.9383	4.9733
5.262	83.28	93.9369	4.9732
5.270	83.36	93.9355	4.9731
5.278	83.44	93.9338	4.9730
5.287	83.53	93.9323	4.9730
5.295	83.61	93.9309	4.9729
5.303	83.69	93.9294	4.9728
5.312	83.78	93.9278	4.9727
5.320	83.86	93.9263	4.9726
5.328	83.95	93.9247	4.9726
5.337	84.03	93.9230	4.9725
5.345	84.11	93.9213	4.9724
5.353	84.20	93.9196	4.9723
5.362	84.28	93.9180	4.9722
5.370	84.36	93.9165	4.9721
5.378	84.45	93.9149	4.9720
5.387	84.53	93.9135	4.9720
5.395	84.61	93.9122	4.9719
5.403	84.70	93.9109	4.9718
5.412	84.78	93.9093	4.9717
5.420	84.86	93.9079	4.9717
5.428	84.94	93.9066	4.9716
5.437	85.03	93.9051	4.9715
5.445	85.11	93.9035	4.9714
5.453	85.19	93.9022	4.9714
5.462	85.28	93.9009	4.9713
5.470	85.36	93.8994	4.9712
5.478	85.44	93.8981	4.9712
5.487	85.52	93.8969	4.9711
5.495	85.61	93.8955	4.9710
5.503	85.69	93.8942	4.9709
5.512	85.77	93.8929	4.9709
5.520	85.86	93.8918	4.9708
5.528	85.94	93.8906	4.9708
5.537	86.02	93.8892	4.9707
5.545	86.10	93.8878	4.9706
5.553	86.19	93.8862	4.9705
5.562	86.27	93.8846	4.9704
5.570	86.35	93.8831	4.9704
5.578	86.44	93.8815	4.9703
5.587	86.52	93.8801	4.9702
5.595	86.60	93.8786	4.9701
5.603	86.69	93.8772	4.9700
5.612	86.77	93.8758	4.9700
5.620	86.85	93.8744	4.9699
5.628	86.93	93.8731	4.9698
5.637	87.02	93.8719	4.9698
5.645	87.10	93.8707	4.9697
5.653	87.18	93.8695	4.9696
5.662	87.27	93.8681	4.9696
5.670	87.35	93.8668	4.9695
5.678	87.43	93.8659	4.9694
5.687	87.52	93.8648	4.9694
5.695	87.60	93.8638	4.9693
5.703	87.68	93.8625	4.9693
5.712	87.77	93.8611	4.9692
5.720	87.85	93.8598	4.9691
5.728	87.93	93.8582	4.9690
5.737	88.02	93.8567	4.9690
5.745	88.10	93.8554	4.9689
5.753	88.18	93.8542	4.9688
5.762	88.27	93.8530	4.9688
5.770	88.35	93.8516	4.9687
5.778	88.43	93.8503	4.9686
5.787	88.52	93.8490	4.9686
5.795	88.60	93.8477	4.9685
5.803	88.68	93.8465	4.9684
5.812	88.77	93.8454	4.9684
5.820	88.85	93.8444	4.9683
5.828	88.93	93.8432	4.9682
5.837	89.02	93.8422	4.9682
5.845	89.10	93.8411	4.9681
5.853	89.18	93.8397	4.9681
5.862	89.27	93.8386	4.9680
5.870	89.35	93.8378	4.9680
5.878	89.43	93.8367	4.9679
5.887	89.52	93.8354	4.9678
5.895	89.60	93.8341	4.9678
5.903	89.68	93.8327	4.9677
5.912	89.77	93.8315	4.9676
5.920	89.85	93.8303	4.9676
5.928	89.93	93.8290	4.9675
5.937	90.02	93.8277	4.9674
5.945	90.10	93.8268	4.9674
5.953	90.18	93.8256	4.9673
5.962	90.27	93.8244	4.9673
5.970	90.35	93.8232	4.9672
5.978	90.43	93.8221	4.9671
5.987	90.52	93.8208	4.9671
5.995	90.60	93.8198	4.9670
6.003	90.68	93.8190	4.9670
6.012	90.77	93.8180	4.9669
6.020	90.85	93.8167	4.9668
6.028	90.93	93.8157	4.9668
6.037	91.02	93.8148	4.9667
6.045	91.10	93.8136	4.9667
6.053	91.18	93.8127	4.9666
6.062	91.26	93.8115	4.9666
6.070	91.35	93.8104	4.9665
6.078	91.43	93.8095	4.9665
6.087	91.51	93.8086	4.9664
6.095	91.60	93.8078	4.9664
6.103	91.68	93.8065	4.9663
6.112	91.76	93.8051	4.9662
6.120	91.85	93.8040	4.9662
6.128	91.93	93.8031	4.9661
6.137	92.01	93.8023	4.9661
6.145	92.09	93.8013	4.9660
6.153	92.18	93.7998	4.9660
6.162	92.26	93.7985	4.9659
6.170	92.34	93.7971	4.9658
6.178	92.43	93.7959	4.9657
6.187	92.51	93.7948	4.9657
6.195	92.59	93.7939	4.9656
6.203	92.68	93.7930	4.9656
6.212	92.76	93.7919	4.9655
6.220	92.84	93.7908	4.9655
6.228	92.92	93.7899	4.9654
6.237	93.01	93.7891	4.9654
6.245	93.09	93.7880	4.9653
6.253	93.17	93.7869	4.9653
