Filename	CLSOx100_6
Instrument name	5500-0018 (192.168.1.3)
Operator	mp933
rundate	10/25/2022
Sample name	CLSOx100_6
proceduresegments	Select Gas: Gas 2 ; Mass Flow  25.00 mL/min; Ramp 10.00 °C/min to 110.00 °C; Isothermal 30.0 min; Ramp 100.00 °C/min to 950.00 °C; Isothermal 10.0 min; Data Off ; Equilibrate 40.00 °C
[step]
Ramp 10.00 °C/min to 110.00 °C
Time	Temperature	Weight	Weight
1.553	46.08	94.5982	5.7741
1.562	46.17	94.5937	5.7738
1.570	46.25	94.5893	5.7735
1.578	46.34	94.5848	5.7733
1.587	46.42	94.5803	5.7730
1.595	46.51	94.5760	5.7727
1.603	46.59	94.5714	5.7725
1.612	46.68	94.5669	5.7722
1.620	46.76	94.5624	5.7719
1.628	46.85	94.5580	5.7716
1.637	46.93	94.5535	5.7714
1.645	47.02	94.5494	5.7711
1.653	47.10	94.5451	5.7708
1.662	47.19	94.5407	5.7706
1.670	47.27	94.5362	5.7703
1.678	47.36	94.5318	5.7700
1.687	47.45	94.5272	5.7698
1.695	47.53	94.5227	5.7695
1.703	47.62	94.5183	5.7692
1.712	47.70	94.5138	5.7689
1.720	47.79	94.5092	5.7687
1.728	47.87	94.5047	5.7684
1.737	47.96	94.5002	5.7681
1.745	48.04	94.4958	5.7678
1.753	48.13	94.4912	5.7676
1.762	48.21	94.4866	5.7673
1.770	48.30	94.4820	5.7670
1.778	48.38	94.4775	5.7667
1.787	48.47	94.4729	5.7664
1.795	48.55	94.4685	5.7662
1.803	48.64	94.4641	5.7659
1.812	48.72	94.4595	5.7656
1.820	48.81	94.4549	5.7653
1.828	48.89	94.4504	5.7651
1.837	48.98	94.4459	5.7648
1.845	49.06	94.4414	5.7645
1.853	49.15	94.4369	5.7642
1.862	49.23	94.4323	5.7640
1.870	49.32	94.4277	5.7637
1.878	49.40	94.4232	5.7634
1.887	49.49	94.4187	5.7631
1.895	49.57	94.4142	5.7629
1.903	49.66	94.4099	5.7626
1.912	49.74	94.4053	5.7623
1.920	49.83	94.4007	5.7620
1.928	49.91	94.3962	5.7618
1.937	50.00	94.3918	5.7615
1.945	50.08	94.3873	5.7612
1.953	50.17	94.3828	5.7609
1.962	50.25	94.3785	5.7607
1.970	50.34	94.3740	5.7604
1.978	50.42	94.3694	5.7601
1.987	50.51	94.3649	5.7598
1.995	50.59	94.3603	5.7596
2.003	50.67	94.3558	5.7593
2.012	50.76	94.3513	5.7590
2.020	50.84	94.3469	5.7587
2.028	50.93	94.3424	5.7585
2.037	51.01	94.3379	5.7582
2.045	51.10	94.3336	5.7579
2.053	51.18	94.3291	5.7577
2.062	51.27	94.3246	5.7574
2.070	51.35	94.3201	5.7571
2.078	51.44	94.3156	5.7568
2.087	51.52	94.3111	5.7566
2.095	51.60	94.3066	5.7563
2.103	51.69	94.3022	5.7560
2.112	51.77	94.2978	5.7557
2.120	51.86	94.2934	5.7555
2.128	51.94	94.2889	5.7552
2.137	52.03	94.2844	5.7549
2.145	52.11	94.2800	5.7547
2.153	52.20	94.2756	5.7544
2.162	52.28	94.2712	5.7541
2.170	52.36	94.2668	5.7539
2.178	52.45	94.2625	5.7536
2.187	52.53	94.2583	5.7533
2.195	52.62	94.2543	5.7531
2.203	52.70	94.2501	5.7528
2.212	52.78	94.2456	5.7526
2.220	52.87	94.2412	5.7523
2.228	52.95	94.2368	5.7520
2.237	53.04	94.2325	5.7518
2.245	53.12	94.2281	5.7515
2.253	53.21	94.2236	5.7512
2.262	53.29	94.2192	5.7510
2.270	53.38	94.2149	5.7507
2.278	53.46	94.2105	5.7504
2.287	53.54	94.2062	5.7502
2.295	53.63	94.2018	5.7499
2.303	53.71	94.1975	5.7496
2.312	53.80	94.1932	5.7494
2.320	53.88	94.1889	5.7491
2.328	53.97	94.1846	5.7488
2.337	54.05	94.1802	5.7486
2.345	54.14	94.1758	5.7483
2.353	54.22	94.1716	5.7480
2.362	54.31	94.1674	5.7478
2.370	54.39	94.1630	5.7475
2.378	54.48	94.1588	5.7473
2.387	54.56	94.1547	5.7470
2.395	54.64	94.1504	5.7468
2.403	54.73	94.1463	5.7465
2.412	54.81	94.1421	5.7463
2.420	54.90	94.1379	5.7460
2.428	54.98	94.1336	5.7457
2.437	55.07	94.1294	5.7455
2.445	55.15	94.1251	5.7452
2.453	55.23	94.1209	5.7450
2.462	55.32	94.1168	5.7447
2.470	55.40	94.1127	5.7445
2.478	55.49	94.1085	5.7442
2.487	55.57	94.1042	5.7439
2.495	55.66	94.1000	5.7437
2.503	55.74	94.0959	5.7434
2.512	55.82	94.0916	5.7432
2.520	55.91	94.0873	5.7429
2.528	55.99	94.0831	5.7426
2.537	56.08	94.0791	5.7424
2.545	56.16	94.0750	5.7422
2.553	56.24	94.0708	5.7419
2.562	56.33	94.0666	5.7416
2.570	56.41	94.0624	5.7414
2.578	56.50	94.0583	5.7411
2.587	56.58	94.0543	5.7409
2.595	56.66	94.0502	5.7406
2.603	56.75	94.0460	5.7404
2.612	56.83	94.0419	5.7401
2.620	56.92	94.0378	5.7399
2.628	57.00	94.0338	5.7396
2.637	57.08	94.0296	5.7394
2.645	57.17	94.0255	5.7391
2.653	57.25	94.0214	5.7389
2.662	57.34	94.0173	5.7386
2.670	57.42	94.0132	5.7384
2.678	57.51	94.0092	5.7381
2.687	57.59	94.0053	5.7379
2.695	57.67	94.0013	5.7377
2.703	57.76	93.9972	5.7374
2.712	57.84	93.9933	5.7372
2.720	57.93	93.9892	5.7369
2.728	58.01	93.9853	5.7367
2.737	58.09	93.9813	5.7364
2.745	58.18	93.9774	5.7362
2.753	58.26	93.9735	5.7360
2.762	58.35	93.9696	5.7357
2.770	58.43	93.9657	5.7355
2.778	58.51	93.9619	5.7352
2.787	58.60	93.9578	5.7350
2.795	58.68	93.9537	5.7348
2.803	58.77	93.9497	5.7345
2.812	58.85	93.9457	5.7343
2.820	58.93	93.9417	5.7340
2.828	59.02	93.9379	5.7338
2.837	59.10	93.9342	5.7336
2.845	59.18	93.9302	5.7333
2.853	59.27	93.9262	5.7331
2.862	59.35	93.9222	5.7328
2.870	59.44	93.9184	5.7326
2.878	59.52	93.9147	5.7324
2.887	59.60	93.9108	5.7321
2.895	59.69	93.9069	5.7319
2.903	59.77	93.9030	5.7317
2.912	59.86	93.8991	5.7314
2.920	59.94	93.8954	5.7312
2.928	60.02	93.8915	5.7310
2.937	60.11	93.8875	5.7307
2.945	60.19	93.8834	5.7305
2.953	60.27	93.8797	5.7302
2.962	60.36	93.8759	5.7300
2.970	60.44	93.8721	5.7298
2.978	60.53	93.8684	5.7295
2.987	60.61	93.8650	5.7293
2.995	60.69	93.8613	5.7291
3.003	60.78	93.8574	5.7289
3.012	60.86	93.8537	5.7286
3.020	60.94	93.8500	5.7284
3.028	61.03	93.8463	5.7282
3.037	61.11	93.8427	5.7280
3.045	61.19	93.8391	5.7278
3.053	61.28	93.8355	5.7275
3.062	61.36	93.8319	5.7273
3.070	61.44	93.8281	5.7271
3.078	61.53	93.8244	5.7269
3.087	61.61	93.8208	5.7266
3.095	61.69	93.8171	5.7264
3.103	61.78	93.8136	5.7262
3.112	61.86	93.8100	5.7260
3.120	61.94	93.8064	5.7258
3.128	62.03	93.8029	5.7255
3.137	62.11	93.7995	5.7253
3.145	62.19	93.7957	5.7251
3.153	62.28	93.7920	5.7249
3.162	62.36	93.7884	5.7247
3.170	62.44	93.7849	5.7244
3.178	62.53	93.7814	5.7242
3.187	62.61	93.7777	5.7240
3.195	62.69	93.7740	5.7238
3.203	62.78	93.7704	5.7236
3.212	62.86	93.7668	5.7233
3.220	62.94	93.7631	5.7231
3.228	63.03	93.7596	5.7229
3.237	63.11	93.7563	5.7227
3.245	63.19	93.7529	5.7225
3.253	63.28	93.7493	5.7223
3.262	63.36	93.7459	5.7221
3.270	63.44	93.7425	5.7219
3.278	63.53	93.7390	5.7216
3.287	63.61	93.7355	5.7214
3.295	63.69	93.7321	5.7212
3.303	63.78	93.7286	5.7210
3.312	63.86	93.7251	5.7208
3.320	63.95	93.7216	5.7206
3.328	64.03	93.7182	5.7204
3.337	64.11	93.7150	5.7202
3.345	64.20	93.7114	5.7200
3.353	64.28	93.7077	5.7197
3.362	64.36	93.7039	5.7195
3.370	64.45	93.7003	5.7193
3.378	64.53	93.6969	5.7191
3.387	64.62	93.6937	5.7189
3.395	64.70	93.6905	5.7187
3.403	64.78	93.6871	5.7185
3.412	64.87	93.6838	5.7183
3.420	64.95	93.6804	5.7181
3.428	65.03	93.6771	5.7179
3.437	65.12	93.6743	5.7177
3.445	65.20	93.6712	5.7175
3.453	65.29	93.6678	5.7173
3.462	65.37	93.6645	5.7171
3.470	65.45	93.6612	5.7169
3.478	65.54	93.6578	5.7167
3.487	65.62	93.6545	5.7165
3.495	65.71	93.6511	5.7163
3.503	65.79	93.6479	5.7161
3.512	65.87	93.6447	5.7159
3.520	65.96	93.6414	5.7157
3.528	66.04	93.6382	5.7155
3.537	66.12	93.6350	5.7153
3.545	66.21	93.6317	5.7151
3.553	66.29	93.6285	5.7149
3.562	66.37	93.6253	5.7147
3.570	66.46	93.6221	5.7145
3.578	66.54	93.6189	5.7143
3.587	66.63	93.6157	5.7141
3.595	66.71	93.6125	5.7139
3.603	66.79	93.6093	5.7137
3.612	66.88	93.6063	5.7135
3.620	66.96	93.6032	5.7134
3.628	67.04	93.6000	5.7132
3.637	67.13	93.5968	5.7130
3.645	67.21	93.5937	5.7128
3.653	67.29	93.5907	5.7126
3.662	67.38	93.5876	5.7124
3.670	67.46	93.5845	5.7122
3.678	67.54	93.5813	5.7120
3.687	67.63	93.5784	5.7118
3.695	67.71	93.5753	5.7117
3.703	67.79	93.5723	5.7115
3.712	67.88	93.5694	5.7113
3.720	67.96	93.5663	5.7111
3.728	68.04	93.5634	5.7109
3.737	68.13	93.5604	5.7107
3.745	68.21	93.5573	5.7106
3.753	68.29	93.5542	5.7104
3.762	68.38	93.5510	5.7102
3.770	68.46	93.5479	5.7100
3.778	68.54	93.5449	5.7098
3.787	68.63	93.5420	5.7096
3.795	68.71	93.5391	5.7094
3.803	68.79	93.5360	5.7093
3.812	68.88	93.5330	5.7091
3.820	68.96	93.5300	5.7089
3.828	69.05	93.5271	5.7087
3.837	69.13	93.5243	5.7085
3.845	69.21	93.5215	5.7084
3.853	69.30	93.5185	5.7082
3.862	69.38	93.5155	5.7080
3.870	69.47	93.5128	5.7078
3.878	69.55	93.5100	5.7077
3.887	69.63	93.5071	5.7075
3.895	69.72	93.5042	5.7073
3.903	69.80	93.5011	5.7071
3.912	69.88	93.4983	5.7070
3.920	69.97	93.4955	5.7068
3.928	70.05	93.4925	5.7066
3.937	70.14	93.4897	5.7064
3.945	70.22	93.4869	5.7063
3.953	70.30	93.4841	5.7061
3.962	70.39	93.4814	5.7059
3.970	70.47	93.4786	5.7057
3.978	70.55	93.4757	5.7056
3.987	70.64	93.4730	5.7054
3.995	70.72	93.4702	5.7052
4.003	70.80	93.4673	5.7051
4.012	70.89	93.4644	5.7049
4.020	70.97	93.4615	5.7047
4.028	71.05	93.4589	5.7045
4.037	71.14	93.4560	5.7044
4.045	71.22	93.4533	5.7042
4.053	71.31	93.4508	5.7041
4.062	71.39	93.4482	5.7039
4.070	71.47	93.4453	5.7037
4.078	71.56	93.4426	5.7036
4.087	71.64	93.4399	5.7034
4.095	71.72	93.4373	5.7032
4.103	71.81	93.4346	5.7031
4.112	71.89	93.4318	5.7029
4.120	71.97	93.4290	5.7027
4.128	72.06	93.4263	5.7026
4.137	72.14	93.4236	5.7024
4.145	72.22	93.4210	5.7022
4.153	72.30	93.4184	5.7021
4.162	72.39	93.4157	5.7019
4.170	72.47	93.4133	5.7018
4.178	72.55	93.4107	5.7016
4.187	72.64	93.4079	5.7014
4.195	72.72	93.4053	5.7013
4.203	72.80	93.4027	5.7011
4.212	72.88	93.4002	5.7010
4.220	72.97	93.3977	5.7008
4.228	73.05	93.3950	5.7006
4.237	73.13	93.3924	5.7005
4.245	73.22	93.3899	5.7003
4.253	73.30	93.3874	5.7002
4.262	73.38	93.3849	5.7000
4.270	73.46	93.3825	5.6999
4.278	73.55	93.3800	5.6997
4.287	73.63	93.3776	5.6996
4.295	73.71	93.3750	5.6994
4.303	73.79	93.3726	5.6993
4.312	73.88	93.3701	5.6991
4.320	73.96	93.3678	5.6990
4.328	74.04	93.3656	5.6989
4.337	74.13	93.3632	5.6987
4.345	74.21	93.3608	5.6986
4.353	74.29	93.3585	5.6984
4.362	74.37	93.3559	5.6983
4.370	74.46	93.3533	5.6981
4.378	74.54	93.3508	5.6980
4.387	74.62	93.3485	5.6978
4.395	74.71	93.3460	5.6977
4.403	74.79	93.3434	5.6975
4.412	74.87	93.3411	5.6974
4.420	74.95	93.3388	5.6972
4.428	75.04	93.3365	5.6971
4.437	75.12	93.3342	5.6969
4.445	75.20	93.3320	5.6968
4.453	75.29	93.3296	5.6967
4.462	75.37	93.3273	5.6965
4.470	75.45	93.3249	5.6964
4.478	75.54	93.3226	5.6962
4.487	75.62	93.3202	5.6961
4.495	75.70	93.3179	5.6959
4.503	75.79	93.3157	5.6958
4.512	75.87	93.3133	5.6957
4.520	75.96	93.3109	5.6955
4.528	76.04	93.3086	5.6954
4.537	76.12	93.3064	5.6952
4.545	76.21	93.3040	5.6951
4.553	76.29	93.3017	5.6949
4.562	76.38	93.2994	5.6948
4.570	76.46	93.2971	5.6947
4.578	76.54	93.2951	5.6945
4.587	76.63	93.2929	5.6944
4.595	76.71	93.2906	5.6943
4.603	76.80	93.2884	5.6941
4.612	76.88	93.2862	5.6940
4.620	76.96	93.2840	5.6939
4.628	77.05	93.2817	5.6937
4.637	77.13	93.2795	5.6936
4.645	77.21	93.2772	5.6935
4.653	77.30	93.2750	5.6933
4.662	77.38	93.2728	5.6932
4.670	77.47	93.2706	5.6931
4.678	77.55	93.2685	5.6929
4.687	77.63	93.2662	5.6928
4.695	77.72	93.2640	5.6927
4.703	77.80	93.2619	5.6925
4.712	77.88	93.2597	5.6924
4.720	77.97	93.2577	5.6923
4.728	78.05	93.2556	5.6921
4.737	78.14	93.2535	5.6920
4.745	78.22	93.2512	5.6919
4.753	78.30	93.2490	5.6917
4.762	78.39	93.2467	5.6916
4.770	78.47	93.2445	5.6915
4.778	78.55	93.2423	5.6913
4.787	78.64	93.2403	5.6912
4.795	78.72	93.2382	5.6911
4.803	78.80	93.2360	5.6909
4.812	78.88	93.2339	5.6908
4.820	78.97	93.2318	5.6907
4.828	79.05	93.2298	5.6906
4.837	79.13	93.2278	5.6904
4.845	79.22	93.2259	5.6903
4.853	79.30	93.2240	5.6902
4.862	79.38	93.2219	5.6901
4.870	79.46	93.2199	5.6900
4.878	79.55	93.2180	5.6898
4.887	79.63	93.2160	5.6897
4.895	79.71	93.2141	5.6896
4.903	79.80	93.2122	5.6895
4.912	79.88	93.2101	5.6894
4.920	79.96	93.2082	5.6892
4.928	80.05	93.2064	5.6891
4.937	80.13	93.2046	5.6890
4.945	80.21	93.2025	5.6889
4.953	80.29	93.2005	5.6888
4.962	80.38	93.1987	5.6887
4.970	80.46	93.1969	5.6886
4.978	80.54	93.1950	5.6884
4.987	80.63	93.1930	5.6883
4.995	80.71	93.1913	5.6882
5.003	80.79	93.1895	5.6881
5.012	80.88	93.1875	5.6880
5.020	80.96	93.1856	5.6879
5.028	81.04	93.1837	5.6877
5.037	81.13	93.1818	5.6876
5.045	81.21	93.1800	5.6875
5.053	81.29	93.1782	5.6874
5.062	81.38	93.1765	5.6873
5.070	81.46	93.1746	5.6872
5.078	81.54	93.1726	5.6871
5.087	81.63	93.1706	5.6869
5.095	81.71	93.1688	5.6868
5.103	81.79	93.1670	5.6867
5.112	81.88	93.1651	5.6866
5.120	81.96	93.1631	5.6865
5.128	82.04	93.1613	5.6864
5.137	82.13	93.1594	5.6863
5.145	82.21	93.1575	5.6861
5.153	82.29	93.1557	5.6860
5.162	82.37	93.1540	5.6859
5.170	82.46	93.1523	5.6858
5.178	82.54	93.1504	5.6857
5.187	82.62	93.1485	5.6856
5.195	82.71	93.1468	5.6855
5.203	82.79	93.1451	5.6854
5.212	82.87	93.1434	5.6853
5.220	82.96	93.1416	5.6852
5.228	83.04	93.1399	5.6851
5.237	83.12	93.1384	5.6850
5.245	83.21	93.1365	5.6849
5.253	83.29	93.1345	5.6847
5.262	83.37	93.1328	5.6846
5.270	83.46	93.1312	5.6845
5.278	83.54	93.1295	5.6844
5.287	83.62	93.1279	5.6843
5.295	83.70	93.1264	5.6842
5.303	83.79	93.1246	5.6841
5.312	83.87	93.1227	5.6840
5.320	83.95	93.1210	5.6839
5.328	84.04	93.1194	5.6838
5.337	84.12	93.1176	5.6837
5.345	84.20	93.1161	5.6836
5.353	84.29	93.1144	5.6835
5.362	84.37	93.1128	5.6834
5.370	84.45	93.1112	5.6833
5.378	84.54	93.1095	5.6832
5.387	84.62	93.1079	5.6831
5.395	84.70	93.1061	5.6830
5.403	84.79	93.1044	5.6829
5.412	84.87	93.1028	5.6828
5.420	84.95	93.1013	5.6827
5.428	85.04	93.0997	5.6826
5.437	85.12	93.0981	5.6825
5.445	85.20	93.0965	5.6824
5.453	85.29	93.0950	5.6823
5.462	85.37	93.0934	5.6822
5.470	85.46	93.0920	5.6822
5.478	85.54	93.0904	5.6821
5.487	85.62	93.0889	5.6820
5.495	85.71	93.0876	5.6819
5.503	85.79	93.0863	5.6818
5.512	85.87	93.0847	5.6817
5.520	85.96	93.0831	5.6816
5.528	86.04	93.0816	5.6815
5.537	86.13	93.0800	5.6814
5.545	86.21	93.0784	5.6813
5.553	86.29	93.0769	5.6812
5.562	86.38	93.0754	5.6811
5.570	86.46	93.0741	5.6811
5.578	86.54	93.0726	5.6810
5.587	86.63	93.0711	5.6809
5.595	86.71	93.0696	5.6808
5.603	86.79	93.0682	5.6807
5.612	86.88	93.0667	5.6806
5.620	86.96	93.0653	5.6805
5.628	87.04	93.0640	5.6804
5.637	87.12	93.0626	5.6804
5.645	87.21	93.0611	5.6803
5.653	87.29	93.0596	5.6802
5.662	87.37	93.0581	5.6801
5.670	87.46	93.0568	5.6800
5.678	87.54	93.0554	5.6799
5.687	87.62	93.0539	5.6798
5.695	87.70	93.0526	5.6797
5.703	87.79	93.0513	5.6797
5.712	87.87	93.0500	5.6796
5.720	87.95	93.0485	5.6795
5.728	88.04	93.0470	5.6794
5.737	88.12	93.0457	5.6793
5.745	88.20	93.0442	5.6792
5.753	88.29	93.0427	5.6791
5.762	88.37	93.0412	5.6790
5.770	88.45	93.0398	5.6790
5.778	88.53	93.0386	5.6789
5.787	88.62	93.0375	5.6788
5.795	88.70	93.0361	5.6787
5.803	88.78	93.0347	5.6787
5.812	88.87	93.0332	5.6786
5.820	88.95	93.0318	5.6785
5.828	89.03	93.0305	5.6784
5.837	89.12	93.0292	5.6783
5.845	89.20	93.0280	5.6782
5.853	89.28	93.0268	5.6782
5.862	89.37	93.0257	5.6781
5.870	89.45	93.0244	5.6780
5.878	89.53	93.0230	5.6779
5.887	89.62	93.0217	5.6779
5.895	89.70	93.0206	5.6778
5.903	89.78	93.0191	5.6777
5.912	89.86	93.0178	5.6776
5.920	89.95	93.0166	5.6776
5.928	90.03	93.0153	5.6775
5.937	90.11	93.0141	5.6774
5.945	90.20	93.0128	5.6773
5.953	90.28	93.0116	5.6772
5.962	90.36	93.0106	5.6772
5.970	90.45	93.0095	5.6771
5.978	90.53	93.0081	5.6770
5.987	90.61	93.0068	5.6769
5.995	90.70	93.0055	5.6769
6.003	90.78	93.0044	5.6768
6.012	90.86	93.0033	5.6767
6.020	90.95	93.0021	5.6767
6.028	91.03	93.0010	5.6766
6.037	91.11	93.0001	5.6765
6.045	91.20	92.9988	5.6765
6.053	91.28	92.9976	5.6764
6.062	91.36	92.9964	5.6763
6.070	91.45	92.9952	5.6762
6.078	91.53	92.9940	5.6762
6.087	91.61	92.9928	5.6761
6.095	91.70	92.9918	5.6760
6.103	91.78	92.9907	5.6760
6.112	91.86	92.9895	5.6759
6.120	91.95	92.9885	5.6758
6.128	92.03	92.9876	5.6758
6.137	92.11	92.9864	5.6757
6.145	92.20	92.9852	5.6756
6.153	92.28	92.9841	5.6756
6.162	92.36	92.9830	5.6755
6.170	92.45	92.9820	5.6754
6.178	92.53	92.9809	5.6754
6.187	92.61	92.9798	5.6753
6.195	92.69	92.9787	5.6752
6.203	92.78	92.9775	5.6752
6.212	92.86	92.9765	5.6751
6.220	92.94	92.9757	5.6751
6.228	93.03	92.9747	5.6750
6.237	93.11	92.9735	5.6749
6.245	93.19	92.9726	5.6749
6.253	93.28	92.9714	5.6748
