Filename	Ox10PC250_1
Instrument name	0650-0369 (192.168.1.2)
Operator	jla278
rundate	12/20/2022
Sample name	Ox10PC250_1
proceduresegments	Select Gas: Gas 2 ; Ramp 10.00 °C/min to 110.00 °C; Isothermal 30.0 min; Ramp 10.00 °C/min to 950.00 °C; Isothermal 5.0 min; Data Off ; Equilibrate 30.00 °C
[step]
Ramp 10.00 °C/min to 110.00 °C
Time	Temperature	Weight	Weight	Heat Flow
1.478	31.25	99.9001	1.7674	-21.295
1.487	31.33	99.8939	1.7673	-21.239
1.495	31.42	99.8877	1.7672	-21.181
1.503	31.50	99.8816	1.7671	-21.124
1.512	31.58	99.8754	1.7670	-21.066
1.520	31.67	99.8693	1.7669	-21.010
1.528	31.75	99.8632	1.7668	-20.952
1.537	31.83	99.8571	1.7667	-20.895
1.545	31.92	99.8509	1.7666	-20.837
1.553	32.00	99.8448	1.7664	-20.778
1.562	32.09	99.8386	1.7663	-20.719
1.570	32.17	99.8324	1.7662	-20.661
1.578	32.26	99.8263	1.7661	-20.602
1.587	32.34	99.8201	1.7660	-20.542
1.595	32.43	99.8138	1.7659	-20.483
1.603	32.51	99.8076	1.7658	-20.423
1.612	32.60	99.8013	1.7657	-20.363
1.620	32.69	99.7951	1.7656	-20.302
1.628	32.77	99.7888	1.7655	-20.242
1.637	32.86	99.7826	1.7653	-20.181
1.645	32.95	99.7764	1.7652	-20.121
1.653	33.03	99.7702	1.7651	-20.059
1.662	33.12	99.7640	1.7650	-19.997
1.670	33.21	99.7578	1.7649	-19.936
1.678	33.29	99.7516	1.7648	-19.874
1.687	33.38	99.7454	1.7647	-19.811
1.695	33.47	99.7393	1.7646	-19.747
1.703	33.56	99.7332	1.7645	-19.684
1.712	33.65	99.7270	1.7644	-19.622
1.720	33.73	99.7208	1.7643	-19.560
1.728	33.82	99.7147	1.7641	-19.498
1.737	33.91	99.7085	1.7640	-19.434
1.745	34.00	99.7023	1.7639	-19.370
1.753	34.09	99.6961	1.7638	-19.304
1.762	34.18	99.6899	1.7637	-19.241
1.770	34.27	99.6837	1.7636	-19.176
1.778	34.36	99.6775	1.7635	-19.112
1.787	34.45	99.6713	1.7634	-19.047
1.795	34.54	99.6651	1.7633	-18.981
1.803	34.63	99.6589	1.7632	-18.914
1.812	34.72	99.6527	1.7630	-18.847
1.820	34.81	99.6465	1.7629	-18.779
1.828	34.90	99.6403	1.7628	-18.712
1.837	34.99	99.6341	1.7627	-18.647
1.845	35.08	99.6279	1.7626	-18.581
1.853	35.17	99.6217	1.7625	-18.514
1.862	35.26	99.6155	1.7624	-18.447
1.870	35.35	99.6093	1.7623	-18.379
1.878	35.44	99.6031	1.7622	-18.312
1.887	35.54	99.5969	1.7621	-18.245
1.895	35.63	99.5908	1.7620	-18.178
1.903	35.72	99.5846	1.7618	-18.111
1.912	35.81	99.5784	1.7617	-18.043
1.920	35.90	99.5723	1.7616	-17.974
1.928	35.99	99.5661	1.7615	-17.904
1.937	36.09	99.5599	1.7614	-17.836
1.945	36.18	99.5538	1.7613	-17.767
1.953	36.27	99.5477	1.7612	-17.699
1.962	36.36	99.5415	1.7611	-17.630
1.970	36.45	99.5354	1.7610	-17.561
1.978	36.54	99.5293	1.7609	-17.492
1.987	36.64	99.5231	1.7608	-17.423
1.995	36.73	99.5170	1.7606	-17.354
2.003	36.82	99.5108	1.7605	-17.285
2.012	36.91	99.5046	1.7604	-17.217
2.020	37.01	99.4985	1.7603	-17.147
2.028	37.10	99.4924	1.7602	-17.077
2.037	37.19	99.4863	1.7601	-17.008
2.045	37.29	99.4801	1.7600	-16.937
2.053	37.38	99.4740	1.7599	-16.866
2.062	37.47	99.4679	1.7598	-16.794
2.070	37.57	99.4618	1.7597	-16.723
2.078	37.66	99.4558	1.7596	-16.652
2.087	37.75	99.4498	1.7595	-16.581
2.095	37.85	99.4438	1.7593	-16.509
2.103	37.94	99.4378	1.7592	-16.438
2.112	38.03	99.4318	1.7591	-16.366
2.120	38.13	99.4258	1.7590	-16.294
2.128	38.22	99.4199	1.7589	-16.222
2.137	38.31	99.4140	1.7588	-16.150
2.145	38.41	99.4080	1.7587	-16.079
2.153	38.50	99.4020	1.7586	-16.007
2.162	38.59	99.3960	1.7585	-15.934
2.170	38.69	99.3900	1.7584	-15.862
2.178	38.78	99.3840	1.7583	-15.789
2.187	38.87	99.3781	1.7582	-15.717
2.195	38.97	99.3721	1.7581	-15.644
2.203	39.06	99.3661	1.7580	-15.572
2.212	39.16	99.3602	1.7579	-15.499
2.220	39.25	99.3542	1.7578	-15.426
2.228	39.34	99.3483	1.7577	-15.354
2.237	39.44	99.3424	1.7576	-15.281
2.245	39.53	99.3365	1.7575	-15.209
2.253	39.62	99.3305	1.7573	-15.136
2.262	39.72	99.3246	1.7572	-15.063
2.270	39.81	99.3187	1.7571	-14.990
2.278	39.91	99.3127	1.7570	-14.917
2.287	40.00	99.3068	1.7569	-14.844
2.295	40.09	99.3008	1.7568	-14.772
2.303	40.19	99.2949	1.7567	-14.700
2.312	40.28	99.2889	1.7566	-14.627
2.320	40.37	99.2830	1.7565	-14.555
2.328	40.47	99.2771	1.7564	-14.483
2.337	40.56	99.2712	1.7563	-14.409
2.345	40.66	99.2654	1.7562	-14.336
2.353	40.75	99.2595	1.7561	-14.263
2.362	40.84	99.2537	1.7560	-14.190
2.370	40.94	99.2479	1.7559	-14.117
2.378	41.03	99.2421	1.7558	-14.043
2.387	41.13	99.2363	1.7557	-13.969
2.395	41.22	99.2306	1.7556	-13.895
2.403	41.31	99.2249	1.7555	-13.821
2.412	41.41	99.2193	1.7554	-13.746
2.420	41.50	99.2137	1.7553	-13.673
2.428	41.59	99.2081	1.7552	-13.600
2.437	41.69	99.2025	1.7551	-13.527
2.445	41.78	99.1969	1.7550	-13.453
2.453	41.88	99.1913	1.7549	-13.378
2.462	41.97	99.1857	1.7548	-13.303
2.470	42.06	99.1800	1.7547	-13.229
2.478	42.16	99.1744	1.7546	-13.154
2.487	42.25	99.1688	1.7545	-13.080
2.495	42.34	99.1632	1.7544	-13.006
2.503	42.44	99.1576	1.7543	-12.931
2.512	42.53	99.1519	1.7542	-12.856
2.520	42.63	99.1463	1.7541	-12.782
2.528	42.72	99.1407	1.7540	-12.708
2.537	42.81	99.1352	1.7539	-12.634
2.545	42.90	99.1296	1.7538	-12.560
2.553	43.00	99.1241	1.7537	-12.487
2.562	43.09	99.1185	1.7536	-12.414
2.570	43.18	99.1130	1.7535	-12.341
2.578	43.28	99.1074	1.7534	-12.267
2.587	43.37	99.1019	1.7533	-12.194
2.595	43.46	99.0963	1.7532	-12.122
2.603	43.56	99.0908	1.7531	-12.048
2.612	43.65	99.0852	1.7530	-11.974
2.620	43.74	99.0796	1.7529	-11.900
2.628	43.84	99.0741	1.7528	-11.826
2.637	43.93	99.0685	1.7527	-11.752
2.645	44.02	99.0630	1.7526	-11.678
2.653	44.11	99.0575	1.7525	-11.605
2.662	44.21	99.0520	1.7524	-11.531
2.670	44.30	99.0465	1.7523	-11.457
2.678	44.39	99.0410	1.7522	-11.383
2.687	44.48	99.0355	1.7521	-11.310
2.695	44.58	99.0301	1.7520	-11.237
2.703	44.67	99.0247	1.7519	-11.164
2.712	44.76	99.0193	1.7518	-11.092
2.720	44.85	99.0138	1.7517	-11.019
2.728	44.95	99.0085	1.7516	-10.947
2.737	45.04	99.0031	1.7516	-10.875
2.745	45.13	98.9978	1.7515	-10.803
2.753	45.22	98.9925	1.7514	-10.730
2.762	45.32	98.9872	1.7513	-10.658
2.770	45.41	98.9820	1.7512	-10.585
2.778	45.50	98.9768	1.7511	-10.512
2.787	45.59	98.9716	1.7510	-10.439
2.795	45.68	98.9664	1.7509	-10.366
2.803	45.78	98.9613	1.7508	-10.294
2.812	45.87	98.9562	1.7507	-10.222
2.820	45.96	98.9510	1.7506	-10.150
2.828	46.05	98.9459	1.7505	-10.077
2.837	46.14	98.9407	1.7504	-10.005
2.845	46.24	98.9356	1.7504	-9.934
2.853	46.33	98.9305	1.7503	-9.863
2.862	46.42	98.9254	1.7502	-9.791
2.870	46.51	98.9202	1.7501	-9.720
2.878	46.60	98.9152	1.7500	-9.649
2.887	46.69	98.9101	1.7499	-9.578
2.895	46.78	98.9051	1.7498	-9.506
2.903	46.87	98.9001	1.7497	-9.434
2.912	46.97	98.8951	1.7496	-9.363
2.920	47.06	98.8901	1.7496	-9.292
2.928	47.15	98.8851	1.7495	-9.221
2.937	47.24	98.8802	1.7494	-9.151
2.945	47.33	98.8753	1.7493	-9.082
2.953	47.42	98.8704	1.7492	-9.013
2.962	47.51	98.8654	1.7491	-8.942
2.970	47.60	98.8605	1.7490	-8.871
2.978	47.69	98.8557	1.7489	-8.801
2.987	47.78	98.8508	1.7489	-8.731
2.995	47.87	98.8459	1.7488	-8.661
3.003	47.96	98.8410	1.7487	-8.590
3.012	48.05	98.8362	1.7486	-8.520
3.020	48.14	98.8313	1.7485	-8.451
3.028	48.23	98.8266	1.7484	-8.381
3.037	48.32	98.8218	1.7483	-8.311
3.045	48.41	98.8171	1.7483	-8.242
3.053	48.50	98.8123	1.7482	-8.174
3.062	48.59	98.8076	1.7481	-8.106
3.070	48.68	98.8030	1.7480	-8.039
3.078	48.77	98.7984	1.7479	-7.971
3.087	48.86	98.7939	1.7479	-7.903
3.095	48.95	98.7894	1.7478	-7.834
3.103	49.04	98.7850	1.7477	-7.765
3.112	49.13	98.7805	1.7476	-7.697
3.120	49.22	98.7761	1.7475	-7.630
3.128	49.31	98.7717	1.7475	-7.562
3.137	49.40	98.7672	1.7474	-7.494
3.145	49.49	98.7628	1.7473	-7.426
3.153	49.58	98.7584	1.7472	-7.358
3.162	49.67	98.7540	1.7471	-7.289
3.170	49.76	98.7496	1.7471	-7.220
3.178	49.85	98.7452	1.7470	-7.152
3.187	49.94	98.7408	1.7469	-7.084
3.195	50.03	98.7364	1.7468	-7.015
3.203	50.12	98.7321	1.7468	-6.948
3.212	50.21	98.7278	1.7467	-6.881
3.220	50.30	98.7235	1.7466	-6.815
3.228	50.39	98.7193	1.7465	-6.748
3.237	50.47	98.7151	1.7465	-6.681
3.245	50.56	98.7109	1.7464	-6.615
3.253	50.65	98.7067	1.7463	-6.551
3.262	50.74	98.7026	1.7462	-6.486
3.270	50.83	98.6984	1.7462	-6.421
3.278	50.92	98.6943	1.7461	-6.356
3.287	51.01	98.6901	1.7460	-6.291
3.295	51.09	98.6860	1.7459	-6.226
3.303	51.18	98.6818	1.7459	-6.160
3.312	51.27	98.6777	1.7458	-6.095
3.320	51.36	98.6736	1.7457	-6.030
3.328	51.45	98.6696	1.7457	-5.967
3.337	51.54	98.6655	1.7456	-5.903
3.345	51.62	98.6615	1.7455	-5.838
3.353	51.71	98.6575	1.7454	-5.774
3.362	51.80	98.6535	1.7454	-5.711
3.370	51.89	98.6496	1.7453	-5.647
3.378	51.98	98.6457	1.7452	-5.583
3.387	52.07	98.6418	1.7452	-5.520
3.395	52.15	98.6379	1.7451	-5.457
3.403	52.24	98.6341	1.7450	-5.394
3.412	52.33	98.6302	1.7450	-5.331
3.420	52.42	98.6264	1.7449	-5.269
3.428	52.50	98.6226	1.7448	-5.207
3.437	52.59	98.6189	1.7448	-5.144
3.445	52.68	98.6151	1.7447	-5.081
3.453	52.77	98.6114	1.7446	-5.018
3.462	52.85	98.6078	1.7446	-4.955
3.470	52.94	98.6041	1.7445	-4.892
3.478	53.03	98.6004	1.7444	-4.829
3.487	53.12	98.5968	1.7444	-4.766
3.495	53.21	98.5932	1.7443	-4.703
3.503	53.29	98.5896	1.7442	-4.641
3.512	53.38	98.5860	1.7442	-4.579
3.520	53.47	98.5825	1.7441	-4.517
3.528	53.55	98.5789	1.7440	-4.456
3.537	53.64	98.5754	1.7440	-4.395
3.545	53.73	98.5719	1.7439	-4.335
3.553	53.82	98.5685	1.7439	-4.275
3.562	53.90	98.5650	1.7438	-4.215
3.570	53.99	98.5616	1.7437	-4.155
3.578	54.08	98.5581	1.7437	-4.095
3.587	54.16	98.5547	1.7436	-4.035
3.595	54.25	98.5513	1.7436	-3.975
3.603	54.34	98.5480	1.7435	-3.915
3.612	54.43	98.5447	1.7434	-3.856
3.620	54.51	98.5414	1.7434	-3.797
3.628	54.60	98.5380	1.7433	-3.738
3.637	54.69	98.5347	1.7433	-3.679
3.645	54.77	98.5315	1.7432	-3.621
3.653	54.86	98.5282	1.7432	-3.563
3.662	54.95	98.5250	1.7431	-3.505
3.670	55.03	98.5218	1.7430	-3.447
3.678	55.12	98.5186	1.7430	-3.389
3.687	55.20	98.5155	1.7429	-3.332
3.695	55.29	98.5123	1.7429	-3.275
3.703	55.38	98.5091	1.7428	-3.218
3.712	55.46	98.5060	1.7428	-3.161
3.720	55.55	98.5029	1.7427	-3.105
3.728	55.64	98.4999	1.7427	-3.047
3.737	55.72	98.4969	1.7426	-2.990
3.745	55.81	98.4939	1.7425	-2.933
3.753	55.90	98.4909	1.7425	-2.876
3.762	55.98	98.4880	1.7424	-2.820
3.770	56.07	98.4851	1.7424	-2.764
3.778	56.15	98.4822	1.7423	-2.708
3.787	56.24	98.4793	1.7423	-2.650
3.795	56.33	98.4764	1.7422	-2.593
3.803	56.41	98.4736	1.7422	-2.536
3.812	56.50	98.4707	1.7421	-2.481
3.820	56.59	98.4677	1.7421	-2.426
3.828	56.67	98.4649	1.7420	-2.370
3.837	56.76	98.4620	1.7420	-2.314
3.845	56.84	98.4592	1.7419	-2.258
3.853	56.93	98.4564	1.7419	-2.202
3.862	57.02	98.4537	1.7418	-2.146
3.870	57.10	98.4509	1.7418	-2.092
3.878	57.19	98.4482	1.7417	-2.037
3.887	57.27	98.4455	1.7417	-1.982
3.895	57.36	98.4429	1.7416	-1.928
3.903	57.45	98.4403	1.7416	-1.874
3.912	57.53	98.4377	1.7415	-1.820
3.920	57.62	98.4351	1.7415	-1.767
3.928	57.70	98.4325	1.7415	-1.714
3.937	57.79	98.4299	1.7414	-1.662
3.945	57.87	98.4273	1.7414	-1.609
3.953	57.96	98.4248	1.7413	-1.557
3.962	58.05	98.4223	1.7413	-1.506
3.970	58.13	98.4198	1.7412	-1.454
3.978	58.22	98.4173	1.7412	-1.402
3.987	58.30	98.4149	1.7411	-1.350
3.995	58.39	98.4124	1.7411	-1.297
4.003	58.47	98.4099	1.7411	-1.244
4.012	58.56	98.4075	1.7410	-1.193
4.020	58.65	98.4051	1.7410	-1.141
4.028	58.73	98.4027	1.7409	-1.090
4.037	58.82	98.4004	1.7409	-1.039
4.045	58.90	98.3981	1.7408	-0.988
4.053	58.99	98.3958	1.7408	-0.937
4.062	59.07	98.3935	1.7408	-0.886
4.070	59.16	98.3912	1.7407	-0.835
4.078	59.24	98.3889	1.7407	-0.785
4.087	59.33	98.3867	1.7406	-0.735
4.095	59.42	98.3844	1.7406	-0.683
4.103	59.50	98.3821	1.7406	-0.631
4.112	59.59	98.3799	1.7405	-0.580
4.120	59.67	98.3777	1.7405	-0.530
4.128	59.76	98.3755	1.7404	-0.479
4.137	59.84	98.3732	1.7404	-0.429
4.145	59.93	98.3710	1.7404	-0.380
4.153	60.01	98.3688	1.7403	-0.331
4.162	60.10	98.3666	1.7403	-0.281
4.170	60.18	98.3643	1.7403	-0.232
4.178	60.27	98.3622	1.7402	-0.184
4.187	60.35	98.3600	1.7402	-0.136
4.195	60.44	98.3578	1.7401	-0.088
4.203	60.52	98.3556	1.7401	-0.039
4.212	60.61	98.3534	1.7401	0.010
4.220	60.69	98.3513	1.7400	0.059
4.228	60.78	98.3492	1.7400	0.107
4.237	60.87	98.3470	1.7399	0.155
4.245	60.95	98.3450	1.7399	0.202
4.253	61.04	98.3429	1.7399	0.249
4.262	61.12	98.3409	1.7398	0.296
4.270	61.21	98.3390	1.7398	0.343
4.278	61.29	98.3370	1.7398	0.390
4.287	61.38	98.3351	1.7397	0.436
4.295	61.46	98.3332	1.7397	0.482
4.303	61.55	98.3313	1.7397	0.527
4.312	61.63	98.3294	1.7396	0.574
4.320	61.72	98.3276	1.7396	0.620
4.328	61.81	98.3257	1.7396	0.667
4.337	61.89	98.3238	1.7395	0.713
4.345	61.98	98.3219	1.7395	0.759
4.353	62.06	98.3200	1.7395	0.804
4.362	62.15	98.3181	1.7394	0.851
4.370	62.23	98.3163	1.7394	0.898
4.378	62.32	98.3144	1.7394	0.945
4.387	62.40	98.3125	1.7393	0.991
4.395	62.49	98.3107	1.7393	1.036
4.403	62.57	98.3088	1.7393	1.082
4.412	62.66	98.3070	1.7392	1.127
4.420	62.74	98.3052	1.7392	1.173
4.428	62.83	98.3035	1.7392	1.217
4.437	62.91	98.3017	1.7391	1.261
4.445	63.00	98.3000	1.7391	1.305
4.453	63.08	98.2983	1.7391	1.349
4.462	63.17	98.2966	1.7391	1.391
4.470	63.25	98.2949	1.7390	1.435
4.478	63.34	98.2932	1.7390	1.479
4.487	63.42	98.2916	1.7390	1.522
4.495	63.51	98.2899	1.7389	1.566
4.503	63.59	98.2882	1.7389	1.609
4.512	63.68	98.2866	1.7389	1.652
4.520	63.76	98.2850	1.7388	1.696
4.528	63.85	98.2834	1.7388	1.739
4.537	63.93	98.2818	1.7388	1.782
4.545	64.02	98.2802	1.7388	1.826
4.553	64.10	98.2786	1.7387	1.868
4.562	64.19	98.2771	1.7387	1.910
4.570	64.28	98.2755	1.7387	1.952
4.578	64.36	98.2740	1.7387	1.993
4.587	64.45	98.2725	1.7386	2.035
4.595	64.53	98.2709	1.7386	2.077
4.603	64.62	98.2694	1.7386	2.119
4.612	64.70	98.2679	1.7385	2.161
4.620	64.79	98.2664	1.7385	2.202
4.628	64.87	98.2649	1.7385	2.243
4.637	64.96	98.2635	1.7385	2.284
4.645	65.04	98.2621	1.7384	2.326
4.653	65.13	98.2607	1.7384	2.367
4.662	65.21	98.2593	1.7384	2.409
4.670	65.30	98.2579	1.7384	2.449
4.678	65.38	98.2566	1.7383	2.490
4.687	65.47	98.2553	1.7383	2.530
4.695	65.55	98.2540	1.7383	2.571
4.703	65.64	98.2527	1.7383	2.612
4.712	65.72	98.2515	1.7383	2.653
4.720	65.81	98.2502	1.7382	2.692
4.728	65.89	98.2489	1.7382	2.732
4.737	65.98	98.2476	1.7382	2.772
4.745	66.07	98.2464	1.7382	2.811
4.753	66.15	98.2451	1.7381	2.850
4.762	66.24	98.2439	1.7381	2.889
4.770	66.32	98.2426	1.7381	2.928
4.778	66.41	98.2414	1.7381	2.966
4.787	66.49	98.2402	1.7381	3.005
4.795	66.58	98.2389	1.7380	3.044
4.803	66.66	98.2377	1.7380	3.083
4.812	66.75	98.2366	1.7380	3.121
4.820	66.83	98.2354	1.7380	3.160
4.828	66.92	98.2342	1.7379	3.199
4.837	67.00	98.2330	1.7379	3.237
4.845	67.09	98.2318	1.7379	3.275
4.853	67.17	98.2306	1.7379	3.312
4.862	67.26	98.2295	1.7379	3.350
4.870	67.34	98.2283	1.7378	3.386
4.878	67.43	98.2272	1.7378	3.422
4.887	67.51	98.2260	1.7378	3.458
4.895	67.60	98.2248	1.7378	3.495
4.903	67.69	98.2236	1.7378	3.532
4.912	67.77	98.2225	1.7377	3.568
4.920	67.86	98.2213	1.7377	3.603
4.928	67.94	98.2202	1.7377	3.641
4.937	68.03	98.2190	1.7377	3.678
