Time	Temperature	Weight	Weight	Heat Flow
min	°C	%	µg	mW
0.970	22.13	99.8416	18732.3276	-15.089
0.978	22.21	99.8405	18732.1148	-15.050
0.987	22.29	99.8393	18731.9038	-15.010
0.995	22.37	99.8382	18731.6909	-14.970
1.003	22.44	99.8371	18731.4836	-14.928
1.012	22.52	99.8360	18731.2744	-14.885
1.020	22.60	99.8349	18731.0652	-14.840
1.028	22.68	99.8338	18730.8597	-14.796
1.037	22.77	99.8327	18730.6541	-14.751
1.045	22.85	99.8316	18730.4468	-14.705
1.053	22.93	99.8305	18730.2394	-14.659
1.062	23.01	99.8294	18730.0338	-14.612
1.070	23.10	99.8283	18729.8283	-14.564
1.078	23.18	99.8272	18729.6228	-14.515
1.087	23.26	99.8261	18729.4154	-14.467
1.095	23.35	99.8250	18729.2098	-14.420
1.103	23.43	99.8239	18729.0043	-14.372
1.112	23.52	99.8228	18728.7951	-14.323
1.120	23.61	99.8217	18728.5896	-14.274
1.128	23.69	99.8206	18728.3822	-14.223
1.137	23.78	99.8195	18728.1767	-14.171
1.145	23.87	99.8184	18727.9675	-14.120
1.153	23.96	99.8173	18727.7619	-14.068
1.162	24.05	99.8162	18727.5546	-14.015
1.170	24.14	99.8150	18727.3454	-13.961
1.178	24.23	99.8139	18727.1344	-13.906
1.187	24.32	99.8128	18726.9252	-13.850
1.195	24.41	99.8117	18726.7142	-13.794
1.203	24.50	99.8106	18726.5032	-13.737
1.212	24.59	99.8094	18726.2904	-13.680
1.220	24.68	99.8083	18726.0757	-13.621
1.228	24.78	99.8071	18725.8611	-13.562
1.237	24.87	99.8060	18725.6446	-13.503
1.245	24.96	99.8048	18725.4263	-13.443
1.253	25.06	99.8036	18725.2062	-13.382
1.262	25.15	99.8025	18724.9843	-13.321
1.270	25.25	99.8013	18724.7624	-13.260
1.278	25.34	99.8001	18724.5369	-13.198
1.287	25.44	99.7989	18724.3095	-13.136
1.295	25.53	99.7976	18724.0803	-13.073
1.303	25.63	99.7964	18723.8475	-13.011
1.312	25.73	99.7952	18723.6146	-12.948
1.320	25.82	99.7939	18723.3763	-12.885
1.328	25.92	99.7926	18723.1381	-12.822
1.337	26.02	99.7913	18722.8979	-12.758
1.345	26.12	99.7901	18722.6560	-12.695
1.353	26.22	99.7887	18722.4105	-12.631
1.362	26.31	99.7874	18722.1649	-12.566
1.370	26.41	99.7861	18721.9139	-12.502
1.378	26.51	99.7847	18721.6610	-12.436
1.387	26.61	99.7834	18721.4064	-12.370
1.395	26.71	99.7820	18721.1499	-12.304
1.403	26.81	99.7806	18720.8898	-12.237
