Time	Temperature	Weight	Weight	Heat Flow
min	°C	%	mg	mW
1.162	26.11	99.4631	9.8708	-19.840
1.170	26.19	99.4585	9.8703	-19.842
1.178	26.26	99.4538	9.8699	-19.843
1.187	26.34	99.4492	9.8694	-19.844
1.195	26.42	99.4445	9.8689	-19.844
1.203	26.50	99.4398	9.8685	-19.844
1.212	26.58	99.4351	9.8680	-19.844
1.220	26.66	99.4304	9.8675	-19.844
1.228	26.74	99.4257	9.8671	-19.843
1.237	26.82	99.4209	9.8666	-19.842
1.245	26.90	99.4161	9.8661	-19.840
1.253	26.99	99.4113	9.8656	-19.838
1.262	27.07	99.4064	9.8652	-19.834
1.270	27.15	99.4016	9.8647	-19.830
1.278	27.23	99.3967	9.8642	-19.826
1.287	27.32	99.3918	9.8637	-19.820
1.295	27.40	99.3869	9.8632	-19.813
1.303	27.49	99.3819	9.8627	-19.806
1.312	27.57	99.3770	9.8622	-19.798
1.320	27.66	99.3720	9.8617	-19.789
1.328	27.75	99.3669	9.8612	-19.779
1.337	27.83	99.3619	9.8607	-19.769
1.345	27.92	99.3568	9.8602	-19.759
1.353	28.01	99.3517	9.8597	-19.749
1.362	28.09	99.3466	9.8592	-19.738
1.370	28.18	99.3414	9.8587	-19.726
1.378	28.27	99.3363	9.8582	-19.714
1.387	28.36	99.3311	9.8577	-19.702
1.395	28.45	99.3258	9.8572	-19.690
1.403	28.54	99.3206	9.8566	-19.678
1.412	28.63	99.3153	9.8561	-19.665
1.420	28.72	99.3100	9.8556	-19.652
1.428	28.81	99.3047	9.8551	-19.638
1.437	28.90	99.2994	9.8545	-19.624
1.445	28.99	99.2941	9.8540	-19.610
1.453	29.08	99.2887	9.8535	-19.596
1.462	29.18	99.2833	9.8529	-19.581
1.470	29.27	99.2779	9.8524	-19.566
1.478	29.36	99.2724	9.8519	-19.550
1.487	29.45	99.2670	9.8513	-19.534
1.495	29.55	99.2615	9.8508	-19.518
1.503	29.64	99.2560	9.8502	-19.502
1.512	29.73	99.2504	9.8497	-19.485
1.520	29.83	99.2449	9.8491	-19.468
1.528	29.92	99.2393	9.8486	-19.451
1.537	30.01	99.2337	9.8480	-19.435
1.545	30.11	99.2281	9.8475	-19.417
1.553	30.20	99.2225	9.8469	-19.398
1.562	30.30	99.2168	9.8463	-19.379
1.570	30.39	99.2112	9.8458	-19.361
1.578	30.49	99.2055	9.8452	-19.342
1.587	30.58	99.1998	9.8446	-19.323
1.595	30.68	99.1940	9.8441	-19.303
1.603	30.78	99.1883	9.8435	-19.282
1.612	30.87	99.1825	9.8429	-19.261
1.620	30.97	99.1767	9.8424	-19.240
1.628	31.07	99.1709	9.8418	-19.219
1.637	31.16	99.1650	9.8412	-19.198
1.645	31.26	99.1592	9.8406	-19.176
1.653	31.36	99.1533	9.8400	-19.154
1.662	31.46	99.1474	9.8394	-19.133
1.670	31.55	99.1415	9.8389	-19.111
1.678	31.65	99.1356	9.8383	-19.089
1.687	31.75	99.1296	9.8377	-19.067
1.695	31.85	99.1237	9.8371	-19.044
1.703	31.94	99.1176	9.8365	-19.021
1.712	32.04	99.1116	9.8359	-18.998
1.720	32.14	99.1055	9.8353	-18.975
1.728	32.24	99.0995	9.8347	-18.952
1.737	32.34	99.0933	9.8341	-18.928
1.745	32.44	99.0872	9.8335	-18.903
1.753	32.54	99.0810	9.8329	-18.878
1.762	32.64	99.0749	9.8322	-18.854
1.770	32.74	99.0687	9.8316	-18.829
1.778	32.83	99.0624	9.8310	-18.804
1.787	32.93	99.0562	9.8304	-18.778
1.795	33.03	99.0499	9.8298	-18.753
1.803	33.13	99.0437	9.8292	-18.727
1.812	33.23	99.0373	9.8285	-18.701
1.820	33.33	99.0310	9.8279	-18.675
1.828	33.43	99.0246	9.8273	-18.649
1.837	33.53	99.0183	9.8266	-18.623
1.845	33.63	99.0118	9.8260	-18.597
1.853	33.73	99.0054	9.8254	-18.569
1.862	33.83	98.9989	9.8247	-18.542
1.870	33.93	98.9924	9.8241	-18.515
1.878	34.03	98.9859	9.8234	-18.488
1.887	34.13	98.9794	9.8228	-18.461
1.895	34.23	98.9728	9.8221	-18.433
1.903	34.33	98.9663	9.8215	-18.405
1.912	34.44	98.9597	9.8208	-18.377
1.920	34.54	98.9531	9.8202	-18.348
1.928	34.64	98.9464	9.8195	-18.319
1.937	34.74	98.9397	9.8188	-18.291
1.945	34.84	98.9331	9.8182	-18.262
1.953	34.94	98.9263	9.8175	-18.233
1.962	35.04	98.9196	9.8168	-18.203
1.970	35.14	98.9129	9.8162	-18.173
1.978	35.24	98.9061	9.8155	-18.144
1.987	35.34	98.8993	9.8148	-18.115
1.995	35.44	98.8925	9.8141	-18.085
2.003	35.54	98.8856	9.8135	-18.056
2.012	35.64	98.8787	9.8128	-18.026
2.020	35.74	98.8718	9.8121	-17.997
2.028	35.84	98.8649	9.8114	-17.967
2.037	35.94	98.8580	9.8107	-17.937
2.045	36.04	98.8510	9.8100	-17.906
2.053	36.14	98.8440	9.8093	-17.876
2.062	36.24	98.8369	9.8086	-17.846
2.070	36.34	98.8299	9.8079	-17.815
2.078	36.44	98.8228	9.8072	-17.784
2.087	36.54	98.8157	9.8065	-17.753
2.095	36.64	98.8086	9.8058	-17.722
2.103	36.74	98.8015	9.8051	-17.691
2.112	36.84	98.7943	9.8044	-17.660
2.120	36.94	98.7871	9.8037	-17.628
2.128	37.04	98.7800	9.8030	-17.597
2.137	37.14	98.7727	9.8023	-17.566
2.145	37.24	98.7655	9.8015	-17.534
2.153	37.34	98.7582	9.8008	-17.503
2.162	37.44	98.7509	9.8001	-17.471
2.170	37.54	98.7436	9.7994	-17.440
2.178	37.64	98.7363	9.7986	-17.408
2.187	37.74	98.7289	9.7979	-17.377
2.195	37.84	98.7215	9.7972	-17.346
2.203	37.94	98.7141	9.7964	-17.314
2.212	38.04	98.7066	9.7957	-17.282
